status_id	text_eng	item_id	quality	effect	effect_lv	effect_names	rank
ITEM_STATUS_ITEM_PLANT_015_4	Color-Changing Leaf	ITEM_PLANT_015	115	['ITEM_EFF_EFFECT_0305', 'ITEM_EFF_EFFECT_0353', '']	[5, 2, '']	['Synthesis: Quality Up', 'Resonance Boost']	A
ITEM_STATUS_ITEM_PLANT_015_5	Color-Changing Leaf	ITEM_PLANT_015	135	['ITEM_EFF_EFFECT_0305', 'ITEM_EFF_EFFECT_0353', '']	[5, 3, '']	['Synthesis: Quality Up', 'Resonance Boost']	S
ITEM_STATUS_ITEM_PLANT_016_0	Pellucid	ITEM_PLANT_016	63	['ITEM_EFF_EFFECT_0305', '', '']	[1, '', '']	['Synthesis: Quality Up']	E
ITEM_STATUS_ITEM_PLANT_016_1	Pellucid	ITEM_PLANT_016	77	['ITEM_EFF_EFFECT_0305', 'ITEM_EFF_EFFECT_0336', '']	[2, 1, '']	['Synthesis: Quality Up', 'Element Resonance - Ice']	D
ITEM_STATUS_ITEM_PLANT_016_2	Pellucid	ITEM_PLANT_016	100	['ITEM_EFF_EFFECT_0305', 'ITEM_EFF_EFFECT_0336', '']	[3, 1, '']	['Synthesis: Quality Up', 'Element Resonance - Ice']	C
ITEM_STATUS_ITEM_PLANT_016_3	Pellucid	ITEM_PLANT_016	122	['ITEM_EFF_EFFECT_0305', 'ITEM_EFF_EFFECT_0336', '']	[4, 2, '']	['Synthesis: Quality Up', 'Element Resonance - Ice']	B
ITEM_STATUS_ITEM_PLANT_016_4	Pellucid	ITEM_PLANT_016	137	['ITEM_EFF_EFFECT_0305', 'ITEM_EFF_EFFECT_0336', '']	[5, 2, '']	['Synthesis: Quality Up', 'Element Resonance - Ice']	A
ITEM_STATUS_ITEM_PLANT_016_5	Pellucid	ITEM_PLANT_016	160	['ITEM_EFF_EFFECT_0305', 'ITEM_EFF_EFFECT_0336', '']	[5, 3, '']	['Synthesis: Quality Up', 'Element Resonance - Ice']	S
ITEM_STATUS_ITEM_PLANT_017_0	Angel's Embrace	ITEM_PLANT_017	57	['ITEM_EFF_EFFECT_0326', '', '']	[1, '', '']	['Increase Resonance Area - 3rd Stratum']	E
ITEM_STATUS_ITEM_PLANT_017_1	Angel's Embrace	ITEM_PLANT_017	73	['ITEM_EFF_EFFECT_0326', 'ITEM_EFF_EFFECT_0323', '']	[1, 1, '']	['Increase Resonance Area - 3rd Stratum', 'Increase Resonance Area - Star']	D
ITEM_STATUS_ITEM_PLANT_017_2	Angel's Embrace	ITEM_PLANT_017	91	['ITEM_EFF_EFFECT_0326', 'ITEM_EFF_EFFECT_0323', '']	[2, 1, '']	['Increase Resonance Area - 3rd Stratum', 'Increase Resonance Area - Star']	C
ITEM_STATUS_ITEM_PLANT_017_3	Angel's Embrace	ITEM_PLANT_017	111	['ITEM_EFF_EFFECT_0326', 'ITEM_EFF_EFFECT_0323', '']	[2, 2, '']	['Increase Resonance Area - 3rd Stratum', 'Increase Resonance Area - Star']	B
ITEM_STATUS_ITEM_PLANT_017_4	Angel's Embrace	ITEM_PLANT_017	130	['ITEM_EFF_EFFECT_0326', 'ITEM_EFF_EFFECT_0323', '']	[3, 2, '']	['Increase Resonance Area - 3rd Stratum', 'Increase Resonance Area - Star']	A
ITEM_STATUS_ITEM_PLANT_017_5	Angel's Embrace	ITEM_PLANT_017	153	['ITEM_EFF_EFFECT_0326', 'ITEM_EFF_EFFECT_0323', '']	[3, 3, '']	['Increase Resonance Area - 3rd Stratum', 'Increase Resonance Area - Star']	S
ITEM_STATUS_ITEM_PLANT_018_0	Fontana Grass	ITEM_PLANT_018	55	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_PLANT_018_1	Fontana Grass	ITEM_PLANT_018	69	['ITEM_EFF_EFFECT_0353', 'ITEM_EFF_EFFECT_0337', '']	[1, 1, '']	['Resonance Boost', 'Element Resonance - Bolt']	D
ITEM_STATUS_ITEM_PLANT_018_2	Fontana Grass	ITEM_PLANT_018	85	['ITEM_EFF_EFFECT_0353', 'ITEM_EFF_EFFECT_0337', '']	[1, 2, '']	['Resonance Boost', 'Element Resonance - Bolt']	C
ITEM_STATUS_ITEM_PLANT_018_3	Fontana Grass	ITEM_PLANT_018	103	['ITEM_EFF_EFFECT_0353', 'ITEM_EFF_EFFECT_0337', '']	[1, 3, '']	['Resonance Boost', 'Element Resonance - Bolt']	B
ITEM_STATUS_ITEM_PLANT_018_4	Fontana Grass	ITEM_PLANT_018	120	['ITEM_EFF_EFFECT_0353', 'ITEM_EFF_EFFECT_0337', '']	[2, 4, '']	['Resonance Boost', 'Element Resonance - Bolt']	A
ITEM_STATUS_ITEM_PLANT_018_5	Fontana Grass	ITEM_PLANT_018	140	['ITEM_EFF_EFFECT_0353', 'ITEM_EFF_EFFECT_0337', '']	[3, 5, '']	['Resonance Boost', 'Element Resonance - Bolt']	S
ITEM_STATUS_ITEM_PLANT_019_0	Zersetzend Wolf	ITEM_PLANT_019	60	['ITEM_EFF_EFFECT_0338', '', '']	[1, '', '']	['Element Resonance - Air']	E
ITEM_STATUS_ITEM_PLANT_019_1	Zersetzend Wolf	ITEM_PLANT_019	74	['ITEM_EFF_EFFECT_0338', 'ITEM_EFF_EFFECT_0320', '']	[1, 1, '']	['Element Resonance - Air', 'Increase Resonance Area - Circle']	D
ITEM_STATUS_ITEM_PLANT_019_2	Zersetzend Wolf	ITEM_PLANT_019	90	['ITEM_EFF_EFFECT_0338', 'ITEM_EFF_EFFECT_0320', '']	[2, 1, '']	['Element Resonance - Air', 'Increase Resonance Area - Circle']	C
ITEM_STATUS_ITEM_PLANT_019_3	Zersetzend Wolf	ITEM_PLANT_019	108	['ITEM_EFF_EFFECT_0338', 'ITEM_EFF_EFFECT_0320', '']	[3, 2, '']	['Element Resonance - Air', 'Increase Resonance Area - Circle']	B
ITEM_STATUS_ITEM_PLANT_019_4	Zersetzend Wolf	ITEM_PLANT_019	125	['ITEM_EFF_EFFECT_0338', 'ITEM_EFF_EFFECT_0320', '']	[4, 2, '']	['Element Resonance - Air', 'Increase Resonance Area - Circle']	A
ITEM_STATUS_ITEM_PLANT_019_5	Zersetzend Wolf	ITEM_PLANT_019	145	['ITEM_EFF_EFFECT_0338', 'ITEM_EFF_EFFECT_0320', '']	[5, 3, '']	['Element Resonance - Air', 'Increase Resonance Area - Circle']	S
ITEM_STATUS_ITEM_UNI_001_0	Uni	ITEM_UNI_001	25	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_UNI_001_1	Uni	ITEM_UNI_001	39	['ITEM_EFF_EFFECT_0305', '', '']	[1, '', '']	['Synthesis: Quality Up']	D
ITEM_STATUS_ITEM_UNI_001_2	Uni	ITEM_UNI_001	55	['ITEM_EFF_EFFECT_0305', '', '']	[1, '', '']	['Synthesis: Quality Up']	C
ITEM_STATUS_ITEM_UNI_001_3	Uni	ITEM_UNI_001	73	['ITEM_EFF_EFFECT_0305', '', '']	[2, '', '']	['Synthesis: Quality Up']	B
ITEM_STATUS_ITEM_UNI_001_4	Uni	ITEM_UNI_001	90	['ITEM_EFF_EFFECT_0305', '', '']	[2, '', '']	['Synthesis: Quality Up']	A
ITEM_STATUS_ITEM_UNI_001_5	Uni	ITEM_UNI_001	110	['ITEM_EFF_EFFECT_0305', '', '']	[3, '', '']	['Synthesis: Quality Up']	S
ITEM_STATUS_ITEM_UNI_002_0	Smoldering Uni	ITEM_UNI_002	35	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_UNI_002_1	Smoldering Uni	ITEM_UNI_002	49	['ITEM_EFF_EFFECT_0325', '', '']	[1, '', '']	['Increase Resonance Area - 2nd Stratum']	D
ITEM_STATUS_ITEM_UNI_002_2	Smoldering Uni	ITEM_UNI_002	65	['ITEM_EFF_EFFECT_0325', '', '']	[1, '', '']	['Increase Resonance Area - 2nd Stratum']	C
ITEM_STATUS_ITEM_UNI_002_3	Smoldering Uni	ITEM_UNI_002	83	['ITEM_EFF_EFFECT_0325', '', '']	[2, '', '']	['Increase Resonance Area - 2nd Stratum']	B
ITEM_STATUS_ITEM_UNI_002_4	Smoldering Uni	ITEM_UNI_002	100	['ITEM_EFF_EFFECT_0325', '', '']	[2, '', '']	['Increase Resonance Area - 2nd Stratum']	A
ITEM_STATUS_ITEM_UNI_002_5	Smoldering Uni	ITEM_UNI_002	120	['ITEM_EFF_EFFECT_0325', '', '']	[3, '', '']	['Increase Resonance Area - 2nd Stratum']	S
ITEM_STATUS_ITEM_UNI_003_0	Scrappy Uni	ITEM_UNI_003	45	['ITEM_EFF_EFFECT_0341', '', '']	[1, '', '']	['Metals - Quality Boost']	E
ITEM_STATUS_ITEM_UNI_003_1	Scrappy Uni	ITEM_UNI_003	59	['ITEM_EFF_EFFECT_0341', '', '']	[1, '', '']	['Metals - Quality Boost']	D
ITEM_STATUS_ITEM_UNI_003_2	Scrappy Uni	ITEM_UNI_003	75	['ITEM_EFF_EFFECT_0341', '', '']	[2, '', '']	['Metals - Quality Boost']	C
ITEM_STATUS_ITEM_UNI_003_3	Scrappy Uni	ITEM_UNI_003	93	['ITEM_EFF_EFFECT_0341', '', '']	[2, '', '']	['Metals - Quality Boost']	B
ITEM_STATUS_ITEM_UNI_003_4	Scrappy Uni	ITEM_UNI_003	110	['ITEM_EFF_EFFECT_0341', '', '']	[3, '', '']	['Metals - Quality Boost']	A
ITEM_STATUS_ITEM_UNI_003_5	Scrappy Uni	ITEM_UNI_003	130	['ITEM_EFF_EFFECT_0341', '', '']	[3, '', '']	['Metals - Quality Boost']	S
ITEM_STATUS_ITEM_UNI_004_0	Crystal Uni	ITEM_UNI_004	53	['ITEM_EFF_EFFECT_0336', '', '']	[1, '', '']	['Element Resonance - Ice']	E
ITEM_STATUS_ITEM_UNI_004_1	Crystal Uni	ITEM_UNI_004	67	['ITEM_EFF_EFFECT_0336', 'ITEM_EFF_EFFECT_0342', '']	[1, 1, '']	['Element Resonance - Ice', 'Jewels - Quality Boost']	D
ITEM_STATUS_ITEM_UNI_004_2	Crystal Uni	ITEM_UNI_004	90	['ITEM_EFF_EFFECT_0336', 'ITEM_EFF_EFFECT_0342', '']	[2, 1, '']	['Element Resonance - Ice', 'Jewels - Quality Boost']	C
ITEM_STATUS_ITEM_UNI_004_3	Crystal Uni	ITEM_UNI_004	112	['ITEM_EFF_EFFECT_0336', 'ITEM_EFF_EFFECT_0342', '']	[3, 2, '']	['Element Resonance - Ice', 'Jewels - Quality Boost']	B
ITEM_STATUS_ITEM_UNI_004_4	Crystal Uni	ITEM_UNI_004	127	['ITEM_EFF_EFFECT_0336', 'ITEM_EFF_EFFECT_0342', '']	[4, 2, '']	['Element Resonance - Ice', 'Jewels - Quality Boost']	A
ITEM_STATUS_ITEM_UNI_004_5	Crystal Uni	ITEM_UNI_004	150	['ITEM_EFF_EFFECT_0336', 'ITEM_EFF_EFFECT_0342', '']	[5, 3, '']	['Element Resonance - Ice', 'Jewels - Quality Boost']	S
ITEM_STATUS_ITEM_FLOWER_001_0	Health Flower	ITEM_FLOWER_001	20	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_FLOWER_001_1	Health Flower	ITEM_FLOWER_001	34	['ITEM_EFF_EFFECT_0339', '', '']	[1, '', '']	['Neutralizers - Quality Boost']	D
ITEM_STATUS_ITEM_FLOWER_001_2	Health Flower	ITEM_FLOWER_001	50	['ITEM_EFF_EFFECT_0339', '', '']	[1, '', '']	['Neutralizers - Quality Boost']	C
ITEM_STATUS_ITEM_FLOWER_001_3	Health Flower	ITEM_FLOWER_001	68	['ITEM_EFF_EFFECT_0339', '', '']	[2, '', '']	['Neutralizers - Quality Boost']	B
ITEM_STATUS_ITEM_FLOWER_001_4	Health Flower	ITEM_FLOWER_001	85	['ITEM_EFF_EFFECT_0339', '', '']	[2, '', '']	['Neutralizers - Quality Boost']	A
ITEM_STATUS_ITEM_FLOWER_001_5	Health Flower	ITEM_FLOWER_001	105	['ITEM_EFF_EFFECT_0339', '', '']	[3, '', '']	['Neutralizers - Quality Boost']	S
ITEM_STATUS_ITEM_FLOWER_002_0	Northern Wind Flower	ITEM_FLOWER_002	20	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_FLOWER_002_1	Northern Wind Flower	ITEM_FLOWER_002	34	['ITEM_EFF_EFFECT_0339', '', '']	[1, '', '']	['Neutralizers - Quality Boost']	D
ITEM_STATUS_ITEM_FLOWER_002_2	Northern Wind Flower	ITEM_FLOWER_002	50	['ITEM_EFF_EFFECT_0339', '', '']	[1, '', '']	['Neutralizers - Quality Boost']	C
ITEM_STATUS_ITEM_FLOWER_002_3	Northern Wind Flower	ITEM_FLOWER_002	68	['ITEM_EFF_EFFECT_0339', '', '']	[2, '', '']	['Neutralizers - Quality Boost']	B
ITEM_STATUS_ITEM_FLOWER_002_4	Northern Wind Flower	ITEM_FLOWER_002	85	['ITEM_EFF_EFFECT_0339', '', '']	[2, '', '']	['Neutralizers - Quality Boost']	A
ITEM_STATUS_ITEM_FLOWER_002_5	Northern Wind Flower	ITEM_FLOWER_002	105	['ITEM_EFF_EFFECT_0339', '', '']	[3, '', '']	['Neutralizers - Quality Boost']	S
ITEM_STATUS_ITEM_FLOWER_003_0	Sunny Honey Flower	ITEM_FLOWER_003	20	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_FLOWER_003_1	Sunny Honey Flower	ITEM_FLOWER_003	34	['ITEM_EFF_EFFECT_0339', '', '']	[1, '', '']	['Neutralizers - Quality Boost']	D
ITEM_STATUS_ITEM_FLOWER_003_2	Sunny Honey Flower	ITEM_FLOWER_003	50	['ITEM_EFF_EFFECT_0339', '', '']	[1, '', '']	['Neutralizers - Quality Boost']	C
ITEM_STATUS_ITEM_FLOWER_003_3	Sunny Honey Flower	ITEM_FLOWER_003	68	['ITEM_EFF_EFFECT_0339', '', '']	[2, '', '']	['Neutralizers - Quality Boost']	B
ITEM_STATUS_ITEM_FLOWER_003_4	Sunny Honey Flower	ITEM_FLOWER_003	85	['ITEM_EFF_EFFECT_0339', '', '']	[2, '', '']	['Neutralizers - Quality Boost']	A
ITEM_STATUS_ITEM_FLOWER_003_5	Sunny Honey Flower	ITEM_FLOWER_003	105	['ITEM_EFF_EFFECT_0339', '', '']	[3, '', '']	['Neutralizers - Quality Boost']	S
ITEM_STATUS_ITEM_FLOWER_004_0	Icy Carnation	ITEM_FLOWER_004	28	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_FLOWER_004_1	Icy Carnation	ITEM_FLOWER_004	42	['ITEM_EFF_EFFECT_0336', '', '']	[1, '', '']	['Element Resonance - Ice']	D
ITEM_STATUS_ITEM_FLOWER_004_2	Icy Carnation	ITEM_FLOWER_004	65	['ITEM_EFF_EFFECT_0336', '', '']	[1, '', '']	['Element Resonance - Ice']	C
ITEM_STATUS_ITEM_FLOWER_004_3	Icy Carnation	ITEM_FLOWER_004	87	['ITEM_EFF_EFFECT_0336', '', '']	[2, '', '']	['Element Resonance - Ice']	B
ITEM_STATUS_ITEM_FLOWER_004_4	Icy Carnation	ITEM_FLOWER_004	102	['ITEM_EFF_EFFECT_0336', '', '']	[2, '', '']	['Element Resonance - Ice']	A
ITEM_STATUS_ITEM_FLOWER_004_5	Icy Carnation	ITEM_FLOWER_004	125	['ITEM_EFF_EFFECT_0336', '', '']	[3, '', '']	['Element Resonance - Ice']	S
ITEM_STATUS_ITEM_FLOWER_005_0	Spirit's Regalia	ITEM_FLOWER_005	32	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_FLOWER_005_1	Spirit's Regalia	ITEM_FLOWER_005	48	['ITEM_EFF_EFFECT_0323', '', '']	[1, '', '']	['Increase Resonance Area - Star']	D
ITEM_STATUS_ITEM_FLOWER_005_2	Spirit's Regalia	ITEM_FLOWER_005	66	['ITEM_EFF_EFFECT_0323', '', '']	[1, '', '']	['Increase Resonance Area - Star']	C
ITEM_STATUS_ITEM_FLOWER_005_3	Spirit's Regalia	ITEM_FLOWER_005	86	['ITEM_EFF_EFFECT_0323', '', '']	[2, '', '']	['Increase Resonance Area - Star']	B
ITEM_STATUS_ITEM_FLOWER_005_4	Spirit's Regalia	ITEM_FLOWER_005	105	['ITEM_EFF_EFFECT_0323', '', '']	[2, '', '']	['Increase Resonance Area - Star']	A
ITEM_STATUS_ITEM_FLOWER_005_5	Spirit's Regalia	ITEM_FLOWER_005	128	['ITEM_EFF_EFFECT_0323', '', '']	[3, '', '']	['Increase Resonance Area - Star']	S
ITEM_STATUS_ITEM_FLOWER_006_0	Blessing of Delusion	ITEM_FLOWER_006	38	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_FLOWER_006_1	Blessing of Delusion	ITEM_FLOWER_006	52	['ITEM_EFF_EFFECT_0322', '', '']	[1, '', '']	['Increase Resonance Area - Square']	D
ITEM_STATUS_ITEM_FLOWER_006_2	Blessing of Delusion	ITEM_FLOWER_006	75	['ITEM_EFF_EFFECT_0322', '', '']	[1, '', '']	['Increase Resonance Area - Square']	C
ITEM_STATUS_ITEM_FLOWER_006_3	Blessing of Delusion	ITEM_FLOWER_006	97	['ITEM_EFF_EFFECT_0322', '', '']	[2, '', '']	['Increase Resonance Area - Square']	B
ITEM_STATUS_ITEM_FLOWER_006_4	Blessing of Delusion	ITEM_FLOWER_006	112	['ITEM_EFF_EFFECT_0322', '', '']	[2, '', '']	['Increase Resonance Area - Square']	A
ITEM_STATUS_ITEM_FLOWER_006_5	Blessing of Delusion	ITEM_FLOWER_006	135	['ITEM_EFF_EFFECT_0322', '', '']	[3, '', '']	['Increase Resonance Area - Square']	S
ITEM_STATUS_ITEM_FLOWER_007_0	Chained Flower	ITEM_FLOWER_007	42	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_FLOWER_007_1	Chained Flower	ITEM_FLOWER_007	58	['ITEM_EFF_EFFECT_0335', '', '']	[1, '', '']	['Element Resonance - Fire']	D
ITEM_STATUS_ITEM_FLOWER_007_2	Chained Flower	ITEM_FLOWER_007	76	['ITEM_EFF_EFFECT_0335', '', '']	[1, '', '']	['Element Resonance - Fire']	C
ITEM_STATUS_ITEM_FLOWER_007_3	Chained Flower	ITEM_FLOWER_007	96	['ITEM_EFF_EFFECT_0335', '', '']	[2, '', '']	['Element Resonance - Fire']	B
ITEM_STATUS_ITEM_FLOWER_007_4	Chained Flower	ITEM_FLOWER_007	115	['ITEM_EFF_EFFECT_0335', '', '']	[2, '', '']	['Element Resonance - Fire']	A
ITEM_STATUS_ITEM_FLOWER_007_5	Chained Flower	ITEM_FLOWER_007	138	['ITEM_EFF_EFFECT_0335', '', '']	[3, '', '']	['Element Resonance - Fire']	S
ITEM_STATUS_ITEM_FLOWER_008_0	Celestial Rose	ITEM_FLOWER_008	43	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_FLOWER_008_1	Celestial Rose	ITEM_FLOWER_008	57	['ITEM_EFF_EFFECT_0336', '', '']	[1, '', '']	['Element Resonance - Ice']	D
ITEM_STATUS_ITEM_FLOWER_008_2	Celestial Rose	ITEM_FLOWER_008	80	['ITEM_EFF_EFFECT_0336', '', '']	[1, '', '']	['Element Resonance - Ice']	C
ITEM_STATUS_ITEM_FLOWER_008_3	Celestial Rose	ITEM_FLOWER_008	102	['ITEM_EFF_EFFECT_0336', 'ITEM_EFF_EFFECT_0315', '']	[2, 1, '']	['Element Resonance - Ice', 'Slot Element Change - Ice']	B
ITEM_STATUS_ITEM_FLOWER_008_4	Celestial Rose	ITEM_FLOWER_008	117	['ITEM_EFF_EFFECT_0336', 'ITEM_EFF_EFFECT_0315', '']	[2, 1, '']	['Element Resonance - Ice', 'Slot Element Change - Ice']	A
ITEM_STATUS_ITEM_FLOWER_008_5	Celestial Rose	ITEM_FLOWER_008	140	['ITEM_EFF_EFFECT_0336', 'ITEM_EFF_EFFECT_0315', '']	[3, 1, '']	['Element Resonance - Ice', 'Slot Element Change - Ice']	S
ITEM_STATUS_ITEM_FLOWER_009_0	Solflower	ITEM_FLOWER_009	52	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_FLOWER_009_1	Solflower	ITEM_FLOWER_009	71	['ITEM_EFF_EFFECT_0335', 'ITEM_EFF_EFFECT_0353', '']	[1, 1, '']	['Element Resonance - Fire', 'Resonance Boost']	D
ITEM_STATUS_ITEM_FLOWER_009_2	Solflower	ITEM_FLOWER_009	93	['ITEM_EFF_EFFECT_0335', 'ITEM_EFF_EFFECT_0353', '']	[1, 1, '']	['Element Resonance - Fire', 'Resonance Boost']	C
ITEM_STATUS_ITEM_FLOWER_009_3	Solflower	ITEM_FLOWER_009	108	['ITEM_EFF_EFFECT_0335', 'ITEM_EFF_EFFECT_0353', '']	[2, 1, '']	['Element Resonance - Fire', 'Resonance Boost']	B
ITEM_STATUS_ITEM_FLOWER_009_4	Solflower	ITEM_FLOWER_009	125	['ITEM_EFF_EFFECT_0335', 'ITEM_EFF_EFFECT_0353', '']	[2, 2, '']	['Element Resonance - Fire', 'Resonance Boost']	A
ITEM_STATUS_ITEM_FLOWER_009_5	Solflower	ITEM_FLOWER_009	150	['ITEM_EFF_EFFECT_0335', 'ITEM_EFF_EFFECT_0353', '']	[3, 3, '']	['Element Resonance - Fire', 'Resonance Boost']	S
ITEM_STATUS_ITEM_FLOWER_010_0	Verdant Moonflower	ITEM_FLOWER_010	52	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_FLOWER_010_1	Verdant Moonflower	ITEM_FLOWER_010	71	['ITEM_EFF_EFFECT_0338', 'ITEM_EFF_EFFECT_0353', '']	[1, 1, '']	['Element Resonance - Air', 'Resonance Boost']	D
ITEM_STATUS_ITEM_FLOWER_010_2	Verdant Moonflower	ITEM_FLOWER_010	93	['ITEM_EFF_EFFECT_0338', 'ITEM_EFF_EFFECT_0353', '']	[1, 1, '']	['Element Resonance - Air', 'Resonance Boost']	C
ITEM_STATUS_ITEM_FLOWER_010_3	Verdant Moonflower	ITEM_FLOWER_010	108	['ITEM_EFF_EFFECT_0338', 'ITEM_EFF_EFFECT_0353', '']	[2, 1, '']	['Element Resonance - Air', 'Resonance Boost']	B
ITEM_STATUS_ITEM_FLOWER_010_4	Verdant Moonflower	ITEM_FLOWER_010	125	['ITEM_EFF_EFFECT_0338', 'ITEM_EFF_EFFECT_0353', '']	[2, 2, '']	['Element Resonance - Air', 'Resonance Boost']	A
ITEM_STATUS_ITEM_FLOWER_010_5	Verdant Moonflower	ITEM_FLOWER_010	150	['ITEM_EFF_EFFECT_0338', 'ITEM_EFF_EFFECT_0353', '']	[3, 3, '']	['Element Resonance - Air', 'Resonance Boost']	S
ITEM_STATUS_ITEM_FLOWER_011_0	Gilded Flower	ITEM_FLOWER_011	55	['ITEM_EFF_EFFECT_0337', '', '']	[1, '', '']	['Element Resonance - Bolt']	E
ITEM_STATUS_ITEM_FLOWER_011_1	Gilded Flower	ITEM_FLOWER_011	69	['ITEM_EFF_EFFECT_0337', '', '']	[1, '', '']	['Element Resonance - Bolt']	D
ITEM_STATUS_ITEM_FLOWER_011_2	Gilded Flower	ITEM_FLOWER_011	85	['ITEM_EFF_EFFECT_0337', '', '']	[2, '', '']	['Element Resonance - Bolt']	C
ITEM_STATUS_ITEM_FLOWER_011_3	Gilded Flower	ITEM_FLOWER_011	103	['ITEM_EFF_EFFECT_0337', '', '']	[2, '', '']	['Element Resonance - Bolt']	B
ITEM_STATUS_ITEM_FLOWER_011_4	Gilded Flower	ITEM_FLOWER_011	120	['ITEM_EFF_EFFECT_0337', '', '']	[3, '', '']	['Element Resonance - Bolt']	A
ITEM_STATUS_ITEM_FLOWER_011_5	Gilded Flower	ITEM_FLOWER_011	140	['ITEM_EFF_EFFECT_0337', '', '']	[4, '', '']	['Element Resonance - Bolt']	S
ITEM_STATUS_ITEM_FLOWER_012_0	Hibismuth	ITEM_FLOWER_012	57	['ITEM_EFF_EFFECT_0342', '', '']	[1, '', '']	['Jewels - Quality Boost']	E
ITEM_STATUS_ITEM_FLOWER_012_1	Hibismuth	ITEM_FLOWER_012	73	['ITEM_EFF_EFFECT_0342', '', '']	[1, '', '']	['Jewels - Quality Boost']	D
ITEM_STATUS_ITEM_FLOWER_012_2	Hibismuth	ITEM_FLOWER_012	91	['ITEM_EFF_EFFECT_0342', '', '']	[2, '', '']	['Jewels - Quality Boost']	C
ITEM_STATUS_ITEM_FLOWER_012_3	Hibismuth	ITEM_FLOWER_012	111	['ITEM_EFF_EFFECT_0342', '', '']	[2, '', '']	['Jewels - Quality Boost']	B
ITEM_STATUS_ITEM_FLOWER_012_4	Hibismuth	ITEM_FLOWER_012	130	['ITEM_EFF_EFFECT_0342', '', '']	[3, '', '']	['Jewels - Quality Boost']	A
ITEM_STATUS_ITEM_FLOWER_012_5	Hibismuth	ITEM_FLOWER_012	153	['ITEM_EFF_EFFECT_0342', '', '']	[3, '', '']	['Jewels - Quality Boost']	S
ITEM_STATUS_ITEM_FLOWER_013_0	Dark Carnation	ITEM_FLOWER_013	60	['ITEM_EFF_EFFECT_0338', '', '']	[1, '', '']	['Element Resonance - Air']	E
ITEM_STATUS_ITEM_FLOWER_013_1	Dark Carnation	ITEM_FLOWER_013	74	['ITEM_EFF_EFFECT_0338', '', '']	[1, '', '']	['Element Resonance - Air']	D
ITEM_STATUS_ITEM_FLOWER_013_2	Dark Carnation	ITEM_FLOWER_013	90	['ITEM_EFF_EFFECT_0338', '', '']	[2, '', '']	['Element Resonance - Air']	C
ITEM_STATUS_ITEM_FLOWER_013_3	Dark Carnation	ITEM_FLOWER_013	108	['ITEM_EFF_EFFECT_0338', 'ITEM_EFF_EFFECT_0317', '']	[2, 1, '']	['Element Resonance - Air', 'Slot Element Change - Air']	B
ITEM_STATUS_ITEM_FLOWER_013_4	Dark Carnation	ITEM_FLOWER_013	125	['ITEM_EFF_EFFECT_0338', 'ITEM_EFF_EFFECT_0317', '']	[3, 1, '']	['Element Resonance - Air', 'Slot Element Change - Air']	A
ITEM_STATUS_ITEM_FLOWER_013_5	Dark Carnation	ITEM_FLOWER_013	145	['ITEM_EFF_EFFECT_0338', 'ITEM_EFF_EFFECT_0317', '']	[4, 1, '']	['Element Resonance - Air', 'Slot Element Change - Air']	S
ITEM_STATUS_ITEM_FLOWER_014_0	Rose Crystal	ITEM_FLOWER_014	70	['ITEM_EFF_EFFECT_0335', '', '']	[1, '', '']	['Element Resonance - Fire']	E
ITEM_STATUS_ITEM_FLOWER_014_1	Rose Crystal	ITEM_FLOWER_014	84	['ITEM_EFF_EFFECT_0335', 'ITEM_EFF_EFFECT_0336', '']	[1, 1, '']	['Element Resonance - Fire', 'Element Resonance - Ice']	D
ITEM_STATUS_ITEM_FLOWER_014_2	Rose Crystal	ITEM_FLOWER_014	100	['ITEM_EFF_EFFECT_0335', 'ITEM_EFF_EFFECT_0336', '']	[2, 1, '']	['Element Resonance - Fire', 'Element Resonance - Ice']	C
ITEM_STATUS_ITEM_FLOWER_014_3	Rose Crystal	ITEM_FLOWER_014	118	['ITEM_EFF_EFFECT_0335', 'ITEM_EFF_EFFECT_0336', '']	[3, 2, '']	['Element Resonance - Fire', 'Element Resonance - Ice']	B
ITEM_STATUS_ITEM_FLOWER_014_4	Rose Crystal	ITEM_FLOWER_014	135	['ITEM_EFF_EFFECT_0335', 'ITEM_EFF_EFFECT_0336', '']	[4, 2, '']	['Element Resonance - Fire', 'Element Resonance - Ice']	A
ITEM_STATUS_ITEM_FLOWER_014_5	Rose Crystal	ITEM_FLOWER_014	155	['ITEM_EFF_EFFECT_0335', 'ITEM_EFF_EFFECT_0336', '']	[5, 3, '']	['Element Resonance - Fire', 'Element Resonance - Ice']	S
