item_tag	make_num	obtain_skill_point	recipe_category	material_tag	text_eng	fire	ice	bolt	air	materials	effects	reward_prm1	get_scenario_flag	unlock_scenario_flag	residue_cost_fire	residue_cost_ice	residue_cost_thunder	residue_cost_air	reward
ITEM_WEAPON_C_03	1	120	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_SAND_005', 'ITEM_MIX_037', 'ITEM_CATEGORY_POISON', '']	Apostle of Orcus	False	True	False	False	['Eisenstaub', 'Bismuthene', '(Poisons)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0175', 'effect_name': 'Snipe'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0176', 'effect_name': 'Swift Step'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0177', 'effect_name': 'Rapid Movement'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[5, 7, 9, 8, 10, 12, 9, 11, 13, 18]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_C_04	1	165	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_WOOD_007', 'ITEM_GEMSTONE_012', 'ITEM_CATEGORY_FLOWER', '']	Huntress	False	False	False	True	['Prettimber', 'Adamant', '(Flowers)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0178', 'effect_name': 'Bullseye'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0179', 'effect_name': 'Daredevil'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0180', 'effect_name': 'Infinite Combo'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[8, 11, 11, 14, 17, 12, 15, 18, 21, 26]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_D_01	1	45	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_ANIMAL_011', 'ITEM_MIX_001', 'ITEM_CATEGORY_ORE', '']	Prideful Pile Bunker	True	False	False	False	['Rock Raptor Scales', 'Ingot', '(Ore)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0141', 'effect_name': 'Skill Damage Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0137', 'effect_name': 'Max HP Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0149', 'effect_name': 'Reduce Damage'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	5014	-1	[3, 5, 7, 9, 11, 13, 6, 8, 10, 15]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_D_02	1	75	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_FUEL_002', 'ITEM_MIX_021', 'ITEM_CATEGORY_METAL', '']	Gandir Laeva	False	False	True	False	['Lost Heart', 'Violet Erz', '(Metal)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0143', 'effect_name': 'Reduce Skill Cooldown'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0147', 'effect_name': 'Damage Restoration'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0261', 'effect_name': 'Pile Up'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	-1	-1	[3, 4, 5, 6, 7, 4, 5, 6, 5, 5]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[3, 5, 7, 9, 11, 4, 6, 8, 5, 7]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_D_03	1	120	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_FISH_011', 'ITEM_MIX_037', 'ITEM_CATEGORY_POWDER', '']	Doombringer	True	False	False	False	['Mace Fish', 'Bismuthene', '(Gunpowder)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0181', 'effect_name': 'Avenger'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0182', 'effect_name': 'Piercing Pile'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0183', 'effect_name': 'Sanguine Crystal'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[5, 7, 9, 8, 10, 12, 9, 11, 13, 18]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_D_04	1	165	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_STONE_010', 'ITEM_GEMSTONE_012', 'ITEM_CATEGORY_METAL', '']	Imperial Drive	False	False	True	False	['Guardian Stone', 'Adamant', '(Metal)']	"[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0184', 'effect_name': 'Imperial Purveyor'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0185', 'effect_name': ""Soldiers' Victorious Shout""}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0186', 'effect_name': 'Fiery Fighting Spirit'}]"	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[6, 8, 9, 11, 13, 10, 12, 14, 16, 21]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_E_01	1	45	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_STONE_003', 'ITEM_MIX_001', 'ITEM_CATEGORY_ORE', '']	Altered Scythe	False	True	False	False	['Ethereal Stone', 'Ingot', '(Ore)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0137', 'effect_name': 'Max HP Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0140', 'effect_name': 'Critical Damage Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0133', 'effect_name': 'ATK Up'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	5211	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[5, 8, 11, 14, 17, 20, 8, 11, 14, 19]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_E_02	1	75	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_PLANT_011', 'ITEM_MIX_021', 'ITEM_CATEGORY_POISON', '']	Illegal Scythe	False	False	False	True	['Harlequin Herb', 'Violet Erz', '(Poisons)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0141', 'effect_name': 'Skill Damage Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0139', 'effect_name': 'Critical Rate Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0147', 'effect_name': 'Damage Restoration'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[5, 7, 9, 11, 13, 6, 8, 10, 7, 10]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[3, 4, 5, 6, 7, 4, 5, 6, 5, 5]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_E_03	1	120	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_FLOWER_013', 'ITEM_MIX_037', 'ITEM_CATEGORY_METAL', '']	Executor of Gloom	False	True	False	False	['Dark Carnation', 'Bismuthene', '(Metal)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0187', 'effect_name': 'Execution'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0188', 'effect_name': 'Retribution'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0189', 'effect_name': 'Life Steal'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[6, 8, 10, 7, 9, 11, 8, 10, 12, 15]	[4, 5, 5, 5, 6, 7, 6, 7, 8, 8]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_E_04	1	165	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_POISON_006', 'ITEM_ORE_009', 'ITEM_CATEGORY_POISON', '']	Diabolical Scythe	False	False	False	True	['Orb of Lesser Force', 'Meteorite Ore', '(Poisons)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0191', 'effect_name': 'Curse Bearer'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0192', 'effect_name': 'Monstrous Calamity'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0190', 'effect_name': 'Demonic Contract'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[6, 8, 9, 11, 13, 10, 12, 14, 16, 21]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_F_01	1	45	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_ANIMAL_006', 'ITEM_MIX_001', 'ITEM_CATEGORY_ANIMAL', '']	Hellion Mantis	True	False	False	False	['Predator Talons', 'Ingot', '(Animal Mat.)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0141', 'effect_name': 'Skill Damage Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0153', 'effect_name': 'Stun Boost'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0135', 'effect_name': 'SPD Up'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	5454	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[3, 5, 7, 9, 11, 13, 6, 8, 10, 15]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_F_02	1	75	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_INSECT_005', 'ITEM_MIX_021', 'ITEM_CATEGORY_ANIMAL', '']	Saw Blade	False	False	True	False	['Cutlass', 'Violet Erz', '(Animal Mat.)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0142', 'effect_name': 'Item Damage Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0262', 'effect_name': 'Throwing Dagger Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0144', 'effect_name': 'Reduce Item Cooldown'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	-1	5454	[3, 4, 5, 6, 7, 4, 5, 6, 5, 5]	[5, 7, 9, 11, 13, 6, 8, 10, 7, 10]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_F_03	1	120	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_ORE_006', 'ITEM_MIX_037', 'ITEM_CATEGORY_FLOWER', '']	Blooming Love Sword	True	False	False	False	['Damascal Stone', 'Bismuthene', '(Flowers)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0193', 'effect_name': 'Splendid Leaf Veins'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0194', 'effect_name': 'Sensory Deprivation'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0195', 'effect_name': 'Rod of Inheritance'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[4, 5, 5, 5, 6, 7, 6, 7, 8, 8]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[4, 5, 5, 5, 6, 7, 6, 7, 8, 8]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_F_04	1	165	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_FISH_015', 'ITEM_ORE_009', 'ITEM_CATEGORY_METAL', '']	Poleblade	False	True	False	False	['Dragon Fish', 'Meteorite Ore', '(Metal)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0196', 'effect_name': 'Slice of Certain Death'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0197', 'effect_name': 'Environmental Tuning'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0198', 'effect_name': 'Heavenly Short Sword'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[6, 8, 9, 11, 13, 10, 12, 14, 16, 21]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_ARMOR_01	1	45	MIX_RECIPE_CATEGORY_ARMOR	['ITEM_PLANT_006', 'ITEM_MIX_002', 'ITEM_CATEGORY_PLANT', '']	Nomadic Clothing	False	False	True	False	['Tough Vine', 'Cloth', '(Plants)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0137', 'effect_name': 'Max HP Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0138', 'effect_name': 'Negative Effect Resistance Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0144', 'effect_name': 'Reduce Item Cooldown'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	50	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[3, 5, 7, 9, 11, 13, 6, 8, 10, 15]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'DEF Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'DEF Up']
ITEM_ARMOR_02	1	45	MIX_RECIPE_CATEGORY_ARMOR	['ITEM_ANIMAL_002', 'ITEM_MIX_002', 'ITEM_CATEGORY_FLOWER', '']	Hunter's Wear	False	False	False	True	['Animal Hide', 'Cloth', '(Flowers)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0134', 'effect_name': 'DEF Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0135', 'effect_name': 'SPD Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0256', 'effect_name': 'Guard Up'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[5, 8, 11, 14, 17, 20, 8, 11, 14, 19]	['Learn Recipe', 'Quality Up', 'DEF Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'DEF Up']
ITEM_ARMOR_03	1	75	MIX_RECIPE_CATEGORY_ARMOR	['ITEM_MEDICAL_005', 'ITEM_MIX_020', 'ITEM_CATEGORY_MYSTIC', '']	Pixie Robe	False	True	False	False	['Alluring Dew', 'Fettle Cloth', '(Magical)']	"[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0199', 'effect_name': ""Fairy's Whisper""}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0200', 'effect_name': 'Fickle Favor'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0155', 'effect_name': 'HP Regeneration'}]"	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[4, 6, 8, 10, 12, 7, 9, 11, 8, 13]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'DEF Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'DEF Up']
ITEM_ARMOR_04	1	75	MIX_RECIPE_CATEGORY_ARMOR	['ITEM_METAL_002', 'ITEM_STONE_004', 'ITEM_CATEGORY_THREAD', '']	Cavalier Plate	True	False	False	False	['Kong Plate', 'Ancient Fossil', '(Threads)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0201', 'effect_name': 'Stout Breastplate'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0202', 'effect_name': 'Reliable Masterpiece'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0143', 'effect_name': 'Reduce Skill Cooldown'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	-1	-1	[4, 6, 8, 10, 12, 7, 9, 11, 8, 13]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'DEF Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'DEF Up']
ITEM_ARMOR_05	1	75	MIX_RECIPE_CATEGORY_ARMOR	['ITEM_METAL_003', 'ITEM_MIX_034', 'ITEM_CATEGORY_METAL', '']	Emperor's Influence	True	False	False	False	['Lasting Armor Shard', 'Coral Chip', '(Metal)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0203', 'effect_name': 'Kingly Aura'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0204', 'effect_name': 'Attack Orders'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0205', 'effect_name': 'Morale Boost'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[5, 7, 9, 11, 13, 6, 8, 10, 7, 10]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[3, 4, 5, 6, 7, 4, 5, 6, 5, 5]	['Learn Recipe', 'Quality Up', 'DEF Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'DEF Up']
ITEM_ARMOR_06	1	120	MIX_RECIPE_CATEGORY_ARMOR	['ITEM_FLOWER_011', 'ITEM_PLANT_012', 'ITEM_CATEGORY_THREAD', '']	Kruger Cloak	False	True	False	False	['Gilded Flower', 'Angular Cactus', '(Threads)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0206', 'effect_name': 'Tempered Steel'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0207', 'effect_name': 'Flexible Movements'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0142', 'effect_name': 'Item Damage Up'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[6, 8, 10, 7, 9, 11, 8, 10, 12, 15]	[4, 5, 5, 5, 6, 7, 6, 7, 8, 8]	['Learn Recipe', 'Quality Up', 'DEF Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'DEF Up']
ITEM_ARMOR_07	1	120	MIX_RECIPE_CATEGORY_ARMOR	['ITEM_ANIMAL_009', 'ITEM_PLANT_012', 'ITEM_CATEGORY_ORE', '']	Warrior's Attire	False	False	False	True	['Fallen Rampart', 'Angular Cactus', '(Ore)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0208', 'effect_name': 'Inherited Armor'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0209', 'effect_name': 'Mist Stance'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0133', 'effect_name': 'ATK Up'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[4, 6, 8, 5, 7, 9, 6, 8, 10, 12]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[6, 8, 10, 7, 9, 11, 8, 10, 12, 15]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'DEF Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'DEF Up']
ITEM_ARMOR_08	1	120	MIX_RECIPE_CATEGORY_ARMOR	['ITEM_FISH_014', 'ITEM_MIX_037', 'ITEM_CATEGORY_STONE', '']	Corundum Armor	False	False	True	False	['Orichalcum Shell', 'Bismuthene', '(Stone)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0211', 'effect_name': 'Reactive Armor'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0212', 'effect_name': 'Auto Restoration'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0213', 'effect_name': 'Impact Absorption'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[4, 5, 5, 5, 6, 7, 6, 7, 8, 8]	[6, 8, 10, 7, 9, 11, 8, 10, 12, 15]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'DEF Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'DEF Up']
ITEM_ARMOR_09	1	165	MIX_RECIPE_CATEGORY_ARMOR	['ITEM_FISH_017', 'ITEM_MIX_056', 'ITEM_CATEGORY_FUEL', '']	Unwavering Guard	True	False	False	False	['Imperial Fish', 'Grand Orgen', '(Fuel)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0214', 'effect_name': 'Massive Cliff'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0215', 'effect_name': 'Ultra Heavyweight Class'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0216', 'effect_name': 'Eroded Fragment'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[7, 9, 8, 10, 12, 9, 11, 13, 15, 18]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[5, 7, 6, 8, 10, 7, 9, 11, 13, 15]	['Learn Recipe', 'Quality Up', 'DEF Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'DEF Up']
ITEM_ARMOR_10	1	165	MIX_RECIPE_CATEGORY_ARMOR	['ITEM_PLANT_017', 'ITEM_MIX_057', 'ITEM_CATEGORY_THREAD', '']	Overtaker	False	False	True	False	"[""Angel's Embrace"", 'Sage Coat', '(Threads)']"	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0217', 'effect_name': 'Proof of Transcendence'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0218', 'effect_name': 'Spell Penetration'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0219', 'effect_name': 'Eternal Breath'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[5, 6, 6, 7, 7, 7, 8, 9, 10, 10]	[5, 6, 6, 7, 7, 7, 8, 9, 10, 10]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'DEF Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'DEF Up']
ITEM_ACCESSORY_01	1	45	MIX_RECIPE_CATEGORY_ACCESSORY	['ITEM_FLOWER_005', 'ITEM_POISON_005', 'ITEM_CATEGORY_JEWEL', '']	Sapiencia Annulus	False	False	True	False	"[""Spirit's Regalia"", 'Campanula', '(Jewels)']"	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0141', 'effect_name': 'Skill Damage Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0142', 'effect_name': 'Item Damage Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0144', 'effect_name': 'Reduce Item Cooldown'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[2, 4, 6, 8, 10, 12, 3, 6, 7, 9]	[2, 3, 4, 5, 6, 7, 3, 4, 5, 6]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'SPD Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'SPD Up']
