item_id	text_eng	desc_eng	text_jpn	desc_jpn	text_chs	desc_chs	text_cht	desc_cht	text_deu	desc_deu	text_fra	desc_fra	text_kor	desc_kor	text_rus	desc_rus	text_spa	desc_spa	imgNo	multiImgNo	lv	duplicate_cost	range	fire	ice	bolt	air	category	material	convert_material_num	exchange_rate	disp_flag	atk	def	spd	use_num	mana	cool_time	target_type	aoe
ITEM_INTERIOR_146	Folding Screen		屏風		屏风		屏風		Paravent		Paravent		병풍		Складная ширма		Biombo		10145	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_147	Camping Chair		バカンスチェア		度假椅		渡假椅		Camping-Stuhl		Chaise de camping		바캉스 체어		Туристическое кресло		Silla de camping		10146	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_148	Wicker Couch A		編み込みソファA		编织沙发A		編織沙發A		Korbsofa A		Canapé en osier A		편직 소파A		Плетеная кушетка A		Sofá de mimbre A		10147	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_149	Wicker Couch B		編み込みソファB		编织沙发B		編織沙發B		Korbsofa B		Canapé en osier B		편직 소파B		Плетеная кушетка B		Sofá de mimbre B		10148	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_150	Wicker Table		編み込みテーブル		编织桌		編織桌		Korbtisch		Table en osier		편직 테이블		Плетеный стол		Mesa de mimbre		10149	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_151	Wooden Fan		木製ファン		木制风扇		木製風扇		Holzventilator		Ventilateur en bois		목제팬		Деревянный веер		Ventilador de madera		10150	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_152	Electric Fan		扇風機		电风扇		電風扇		Elektrischer Ventilator		Ventilateur électrique		선풍기		Вентилятор		Ventilador eléctrico		10151	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_153	Decorative Plant A		観葉植物A		观叶植物A		觀葉植物A		Dekorative Pflanze A		Plante d'intérieur A		관엽 식물A		Декоративное растение A		Planta decorativa A		10152	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_154	Decorative Plant B		観葉植物B		观叶植物B		觀葉植物B		Dekorative Pflanze B		Plante d'intérieur B		관엽 식물B		Декоративное растение B		Planta decorativa B		10153	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_155	Decorative Plant C		観葉植物C		观叶植物C		觀葉植物C		Dekorative Pflanze C		Plante d'intérieur C		관엽 식물C		Декоративное растение C		Planta decorativa C		10154	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_156	Exotic Screen		オリエンタルな襖		东方纸门		東方紙門		Exotische Schiebetür		Cloison exotique		동방의 맹장지		Экзотическая ширма		Puerta oriental		10155	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_157	Exotic Carving		オリエンタルな欄間		东方格窗		東方欄間		Exotische Holzschnitzerei		Sculpture exotique		동방의 교창		Экзотическая резьба		Talla exótica		10156	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_158	Exotic Lantern		オリエンタルな行燈		东方行灯		東方行燈		Exotische Laterne		Lanterne exotique		동방의 행등		Экзотический фонарь		Farolillo exótico		10157	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_159	Exotic Lamp		オリエンタルな照明		东方灯		東方燈		Exotische Lampe		Lampe exotique		동방의 조명		Экзотическая лампа		Lámpara exótica		10158	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_160	Exotic Light		オリエンタルな飾り照明		东方装饰灯		東方裝飾燈		Exotisches Licht		Éclairage exotique		동방의 장식조명		Экзотический светильник		Luz exótica		10159	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_161	Exotic Table		オリエンタルなテーブル		东方桌		東方桌		Exotischer Tisch		Table exotique		동방의 테이블		Экзотический стол		Mesa exótica		10160	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_162	Bonsai		盆栽		盆景		盆景		Bonsai		Bonsaï		분재		Бонсай		Bonsái		10161	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_163	Zen Garden Set		枯山水セット		枯山水庭园套装		枯山水庭園套組		Zengarten-Set		Kit de jardin zen		고산수 세트		Сад камней		Juego de jardín seco		10162	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_164	Stone Lantern A		石灯籠A		石灯笼A		石燈籠A		Steinlaterne A		Lanterne de pierre A		석등롱A		Каменный фонарь A		Farol de piedra A		10163	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_165	Stone Lantern B		石灯籠B		石灯笼B		石燈籠B		Steinlaterne B		Lanterne de pierre B		석등롱B		Каменный фонарь B		Farol de piedra B		10164	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_166	Bamboo Water Fountain		鹿威し		竹笕		竹筧		Bambus-Springbrunnen		Sōzu		죽견		Бамбуковый фонтан		Fuente de agua de bambú		10165	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_167	Red Rug A		赤絨毯A		红地毯A		紅地毯A		Roter Läufer A		Tapis rouge A		붉은 융단A		Красный ковер A		Alfombra roja A		10166	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_168	Red Rug B		赤絨毯B		红地毯B		紅地毯B		Roter Läufer B		Tapis rouge B		붉은 융단B		Красный ковер B		Alfombra roja B		10167	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_169	Exhibition Stand		鑑賞台		鉴赏台		鑑賞台		Ausstellungstheke		Piédestal		감상대		Подставка для демонстрации		Estantería de exposición		10168	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_170	Display Stand		展示台		展示台		展示台		Ausstellungspodest		Présentoir		전시대		Витрина		Estante de exposición		10169	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_171	Spotlight		スポットライト		聚光灯		聚光燈		Scheinwerfer		Projecteur		스포트라이트		Прожектор		Foco		10170	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_172	Display Case A		商品陳列棚A		商品展示架A		商品展示架A		Ausstellungsvitrine A		Vitrine A		상품진열대A		Витрина A		Estante de exhibición A		10171	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_173	Display Case B		商品陳列棚B		商品展示架B		商品展示架B		Ausstellungsvitrine B		Vitrine B		상품진열대B		Витрина B		Estante de exhibición B		10172	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_174	Counter Table A		カウンターテーブルA		吧台桌A		吧檯桌A		Theke A		Comptoir A		카운터 테이블A		Приставной столик A		Mostrador A		10173	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_175	Counter Table B		カウンターテーブルB		吧台桌B		吧檯桌B		Theke B		Comptoir B		카운터 테이블B		Приставной столик B		Mostrador B		10174	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_176	Register		レジスター		收银机		收銀機		Kasse		Caisse enregistreuse		계산대		Касса		Caja registradora		10175	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_177	Big Barrel		大タル		大木桶		大木桶		Großes Fass		Gros tonneau		큰 통		Большая бочка		Barril grande		10176	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_178	Piano		ピアノ		钢琴		鋼琴		Klavier		Piano		피아노		Фортепиано		Piano		10177	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_179	String Instrument		弦楽器		弦乐器		弦樂器		Saiteninstrument		Instrument à cordes		현악기		Струнный инструмент		Instrumento de cuerdas		10178	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_180	Gramophone		蓄音機		留声机		留聲機		Grammophon		Gramophone		축음기		Граммофон		Gramófono		10179	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_181	Porcelain Doll		ビスクドール		陶瓷娃娃		陶瓷娃娃		Porzelanpuppe		Poupée en porcelaine		비스크 돌		Фарфоровая кукла		Muñeca de porcelana		10180	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_182	Chick Plushie		ひよこ人形		小鸡布偶		小雞布偶		Kükenplüschtier		Poussin en peluche		병아리 인형		Плюшевая птичка		Pollito de peluche		10181	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_183	Crystal Ornament		クリスタルの置物		水晶装饰品		水晶裝飾品		Kristallornament		Décoration en cristal		크리스털 장식품		Хрустальное украшение		Adorno de cristal		10182	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_184	Fairy Doll		妖精さん人形		妖精布偶		妖精布偶		Feenpuppe		Poupée féerique		요정 인형		Кукла-фея		Peluche de hada		10183	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_185	Puni Plushie		ぷにんぎょう		噗尼布偶		噗尼布偶		Puni-Plüschtier		Puni en peluche		푸니 인형		Плюшевый пуни		Puni de peluche		10184	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_186	Barrel		たる		木桶		木桶		Fass		Tonneau		통		Бочка		Barril		10185	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_187	Flowering Plant		彩花の鉢植え		彩花盆栽		彩花盆栽		Blühende Topfpfanze		Plante à fleurs		꽃 화분		Цветущее растение		Maceta de flores		10186	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_188	Decorative Sword		飾り大剣		大剑装饰		大劍裝飾		Dekoratives Schwert		Épée décorative		장식용 대검		Декоративный меч		Espada decorativa		10187	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_189	Blackboard		黒板		黑板		黑板		Tafel		Tableau noir		칠판		Грифельная доска		Pizarra		10188	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_190	Teddy Bear		テディベア		泰迪熊		泰迪熊		Teddybär		Ours en peluche		테디 베어		Плюшевый медведь		Oso de peluche		10189	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_191	Tea Set		ティーセット		茶具		茶具組		Tee-Set		Service à thé		티 세트		Чайный сервиз		Juego de té		10190	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_192	Lab Set		実験器具		实验器具		實驗器具		Laborset		Petit laboratoire		실험기구		Лабораторный набор		Equipo de laboratorio		10191	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_193	Book Stand		ブックスタンド		阅读架		閱讀架		Bücherständer		Présentoir à livres		책꽂이		Подставка для книг		Estante de libros		10192	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_194	Lantern		ランタン		提灯		提燈		Laterne		Lanterne		랜턴		Фонарь		Farol		10193	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_195	Vase A		花瓶A		花瓶A		花瓶A		Vase A		Vase A		꽃병A		Ваза A		Jarrón A		10194	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_196	Vase B		花瓶B		花瓶B		花瓶B		Vase B		Vase B		꽃병B		Ваза B		Jarrón B		10195	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_197	Vase C		花瓶C		花瓶C		花瓶C		Vase C		Vase C		꽃병C		Ваза C		Jarrón C		10196	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_198	Potted Plant		鉢植え		盆栽		盆栽		Topfpflanze		Plante en pot		화분		Комнатное растение		Maceta		10197	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_199	Divider		ガイドポール		礼宾柱		圍欄柱		Absperrseil		Poteau de guidage		차단벨트		Разделитель		Catenaria		10198	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_200	Clothing Rack		洋服掛け		衣帽架		掛衣架		Kleiderständer		Portemanteau		옷걸이		Стеллаж для одежды		Perchero		10199	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_201	Crate		木箱		木箱		木箱		Kiste		Caisse		나무상자		Ящик		Caja de madera		10200	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_202	Simple Altar		簡易祭壇		简易祭坛		簡易祭壇		Einfacher Altar		Autel simple		간이제단		Простой алтарь		Altar sencillo		10201	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_203	Dressing Room		試着室		试衣间		試衣間		Umkleide		Dressing		탈의실		Гардеробная		Vestidor		10202	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_204	Forge		鍛造炉		锻造炉		鍛造爐		Schmiede		Forge		단조로		Кузница		Fragua		10203	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_205	Mana Spreader		マナスプレッダー		玛那散布机		瑪那散布機		Mana-Spreizer		Distributeur de mana		마나 스프레더		Излучатель маны		Difusor de maná		10204	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_206	Gate		門		门		門		Tor		Portail		문		Ворота		Portón		10205	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_207	Fence		柵・塀		围栏		圍欄		Zaun		Barrière		울타리ㆍ담장		Ограда		Valla		10206	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_208	Fish Tank		アクアリウム		水族箱		水族箱		Aquarium		Aquarium		아쿠아리움		Аквариум		Pecera		10207	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_209	Cherry Blossom Tree		桜		樱花		櫻花		Kirschblütenbaum		Cerisier		벚꽃		Вишня в цвету		Árbol de flores de cerezo		10208	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_210	Maple Tree		紅葉		红叶		紅葉		Ahornbaum		Érable		단풍		Клен		Arce		10209	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_211	Weapon Rack		武器ラック		武器架		武器架		Waffenhalterung		Porte-armes		무기 보관대		Стойка для оружия		Armero		10210	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_212	Shed		プレハブ小屋		预铸小屋		預鑄小屋		Schuppen		Abri		조립식 오두막		Хижина		Cobertizo		10211	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_213	Bouquet		花束		花束		花束		Blumen-Bouquet		Bouquet		꽃다발		Букет		Ramo		10212	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
ITEM_INTERIOR_214	Big Tree		巨木		巨木		巨木		Großer Baum		Arbre géant		거목		Большое дерево		Árbol grande		10213	-1	1	1	1	False	False	False	False	['(Interior)']	[]	['', '']	[10, 12, 15, 20, 25, 30]									
