fieldmap_location_id	text_eng	text_jpn	text_chs	text_cht	text_deu	text_fra	text_kor	text_rus	text_spa
FIELDMAP_LOCATION_102	Arbor Botanical Garden	アルボール植物園	阿尔博植物园	阿爾博植物園	Arbors botanischer Garten	Jardin botanique arboré	알볼 식물원	Ботанический сад «Крона»	Jardín botánico Arbor
FIELDMAP_LOCATION_103	Great Tree of Latere	ラテレの大樹	拉特雷大树	拉特雷大樹	Großbaum des Latere	Grand arbre de Latere	라테레 거목	Великое древо Латере	Gran Árbol de Latere
FIELDMAP_LOCATION_104	Preces Cathedral	プレケス大聖堂	普莱凯斯大教堂	普萊凱斯大教堂	Prezeskathedrale	Cathédrale de Preces	프레케스 대성당	Собор Прецес	Catedral de Preces
FIELDMAP_LOCATION_105	Hermea Academy	ヘイルメイア学院	赫尔梅亚学院	赫爾梅亞學院	Akademie zu Hermea	Académie Hermetica	헤일메이어 학원	Академия «Гермесия»	Academia Hermética
FIELDMAP_LOCATION_106	Faltona Observatory	ファルトナ天文台	法尔多那天文台	法爾多那天文台	Faltona-Observatorium	Observatoire de Faltonas	팔트나 천문대	Обсерватория «Фатум»	Observatorio Fatum Astrorum
FIELDMAP_LOCATION_107	Via Idea	ヴィア・イデア	威亚·伊戴亚	威亞‧伊戴亞	Via Idea	Via Idea	비아 이데아	Виа Идеалис	Vía Idealis
FIELDMAP_LOCATION_108	Ramus Radix Station	ラムスラディク駅	拉姆斯拉迪克车站	拉姆斯拉迪克車站	Ramusradix-Station	Gare de Ramus Radix	람스라디크역	Станция «Рамус радикс»	Estación Ramus Radix
FIELDMAP_LOCATION_109	Large Commercial Building	商業区大型建造物	商业区大型建筑	商業區大型建築物	Großer Handelskontor	Grand bâtiment commercial	상업구 대형건축물	Большое торговое здание	Gran edificio comercial
FIELDMAP_LOCATION_110	Mana Transposing Furnace	マナ錬成炉	玛那炼成炉	瑪那鍊成爐	Mana-Erzeugungsofen	Fourneau de permutation de mana	마나 연성로	Печь транспозиции маны	Horno de transposición de maná
FIELDMAP_LOCATION_111	Pergrica Turm	ペルグリカ・トルム	佩尔格里卡·托尔姆	佩爾格里卡‧托爾姆	Pergrikaturm	Turris Pergrica	페르그리카 트룸	Башня Пергрики	Turm Pérgrica
FIELDMAP_LOCATION_112	1st Imperial Laboratory	帝国第一研究所	帝国第一研究所	帝國第一研究所	1. kaiserliches Laboratorium	1er laboratoire impérial	제국 제1연구소	Первая имперская лаборатория	Laboratorio imperial núm. 1
FIELDMAP_LOCATION_113	Mana Control Tower - North	マナ制御塔・北部	玛那控制塔 北部	瑪那控制塔 北部	Mana-Kontrollturm – Nord	Tour de contrôle de mana - Nord	마나 제어탑 북부	Башня управления маной — северная	Torre de control de maná (norte)
FIELDMAP_LOCATION_114	Mana Control Tower - East	マナ制御塔・東部	玛那控制塔 东部	瑪那控制塔 東部	Mana-Kontrollturm – Ost	Tour de contrôle de mana - Est	마나 제어탑 동부	Башня управления маной — восточная	Torre de control de maná (este)
FIELDMAP_LOCATION_115	Mana Control Tower - West	マナ制御塔・西部	玛那控制塔 西部	瑪那控制塔 西部	Mana-Kontrollturm – West	Tour de contrôle de mana - Ouest	마나 제어탑 서부	Башня управления маной — западная	Torre de control de maná (oeste)
FIELDMAP_LOCATION_116	Ritual Gate	儀式の門	仪式之门	儀式之門	Tor der Rituale	Portail des rituels	의식의 문	Ритуальные врата	Portal ritual
FIELDMAP_LOCATION_117	Tornus Shopping District	ターナス商店街	特纳斯商店街	特納斯商店街	Tornus-Einkaufsmeile	Zone commerciale de Tornus	터너스 상점가	Торговый район Торнус	Distrito comercial de Tornus
FIELDMAP_LOCATION_118	Hidden Test Site	隠されし実験場	隐藏的实验场	隱藏的實驗場	Verstecktes Versuchsgelände	Site d'expérimentations caché	숨겨진 실험장	Скрытая испытательная площадка	Centro de pruebas oculto
FIELDMAP_LOCATION_119		サブマップ_ランドマーク04							
FIELDMAP_LOCATION_120		サブマップ_ランドマーク05							
FIELDMAP_LOCATION_121		サブマップ_ランドマーク06							
FIELDMAP_LOCATION_122		サブマップ_ランドマーク07							
FIELDMAP_LOCATION_123		サブマップ_ランドマーク08							
FIELDMAP_LOCATION_124		サブマップ_ランドマーク09							
FIELDMAP_LOCATION_125		サブマップ_ランドマーク10							
FIELDMAP_LOCATION_126		予備用_ランドマーク01							
FIELDMAP_LOCATION_127		予備用_ランドマーク02							
FIELDMAP_LOCATION_128		予備用_ランドマーク03							
FIELDMAP_LOCATION_129		予備用_ランドマーク04							
FIELDMAP_LOCATION_130		予備用_ランドマーク05							
FIELDMAP_LOCATION_131	Nameless Ruins	名もなき廃墟	无名废墟	無名廢墟	Namenlose Ruinen	Ruines sans nom	이름 없는 폐허	Безымянные руины	Ruinas sin nombre
FIELDMAP_LOCATION_132	Carol Mansion	カロルの館	卡罗尔之馆	卡羅爾之館	Carol-Residenz	Manoir Carole	캐롤의 집	Особняк Кэрол	Mansión de Carol
FIELDMAP_LOCATION_133	Beach Hut	海渡しの小屋	渡海小屋	渡海小屋	Strandhütte	Cabane de plage	해안가의 오두막	Пляжный домик	Cabaña de la playa
FIELDMAP_LOCATION_134	Prayer Tower	祈りの塔	祈祷之塔	祈禱之塔	Gebetsturm	Tour de prière	기도의 탑	Молитвенная башня	Torre de oración
FIELDMAP_LOCATION_135	Tunnel Laborer Office	坑道内作業員詰所	坑道内作业员休憩所	坑道內作業員休憩所	Tunnelarbeiterbüro	Bureau tentaculaire	갱도 작업원 초소	Помещение туннельщиков	Oficina de tunelado
FIELDMAP_LOCATION_136	Encircled Tree	円環の樹構	圆环树构	圓環樹構	Torusbaum	Arbre entouré	고리형 목조	Дерево в круге	Árbol cercado
FIELDMAP_LOCATION_137	Margo Central Observation Station	マルゴー中央観測施設	马尔戈中央观测设施	馬爾戈中央觀測設施	Margo-Hauptobservatorium	Station d'observation centrale Margo	마르고 중앙관측시설	Центральная станция наблюдения Марго	Estación de observación central Margo
FIELDMAP_LOCATION_138	Frontier Research Station	境界研究棟	境界研究楼	境界研究樓	Grenzlande-Forschungsstation	Station de recherche frontalière	경계 연구동	Пограничная исследовательская станция	Estación de investigación de la frontera
FIELDMAP_LOCATION_139	Enrica Residence Ruins	エンリカ邸跡	安利卡宅邸遗迹	安利卡宅邸遺跡	Ruinen der Enrika-Residenz	Ruines résidentielles d'Enrica	엔리카 저택터	Руины резиденции Энрики	Ruinas de la residencia de Enrica
FIELDMAP_LOCATION_140	Vacant House	森外れの空屋	森林外缘的空屋	森林外緣的空屋	Leerstehendes Haus	Propriété vacante	숲 외곽의 빈집	Заброшенное здание	Casa vacía
FIELDMAP_LOCATION_141	Central Woodland Tower	樹海中央塔	树海中央塔	樹海中央塔	Hauptturm des Waldes	Tour forestière centrale	밀림 중앙탑	Башня в центре леса	Torre forestal central
FIELDMAP_LOCATION_142	Remains of a Sage's Home	賢者の住処跡	贤者居所遗迹	賢者居所遺跡	Ruinen der Wohnstätte eines Weisen	Vestiges d'une maison de sage	현자의 집터	Развалины дома мудреца	Restos del hogar de un sabio
FIELDMAP_LOCATION_143	Laboratory Quarantine Storage	研究所隔離倉庫	研究所隔离仓库	研究所隔離倉庫	Quarantänelager eines Laboratoriums	Entrepôt de laboratoire	연구소 격리창고	Карантинный склад лаборатории	Almacén de laboratorio de cuarentena
FIELDMAP_LOCATION_144	Solitary Shack	離れの仮小屋	偏远的临时小屋	偏遠的臨時小屋	Einsame Hütte	Cahutte solitaire	외딴 오두막	Одинокая хижина	Choza solitaria
FIELDMAP_LOCATION_145	Supply Warehouse	物資貯蔵庫	物资储藏库	物資儲藏庫	Warenlager	Entrepôt de ravitaillement	물자 저장고	Склад припасов	Almacén de suministros
FIELDMAP_LOCATION_146	Travelers' Meeting Hall	旅人の集会所	旅人的集会所	旅人的集會所	Versammlungshalle der Reisenden	Salle de réunion des voyageurs	여행자의 집회소	Зал встречи путников	Sala de congregación de viajeros
FIELDMAP_LOCATION_147	Fairy's Hideaway	妖精の隠れ家	妖精的藏身处	妖精的藏身處	Feenversteck	Antre féerique	요정의 은신처	Убежище феи	Escondite de las hadas
FIELDMAP_LOCATION_148	Preces Church	プレケス聖堂分院	普莱凯斯分教堂	普萊凱斯分教堂	Prezeskirche	Église de Preces	프레케스 성당 분원	Церковь Прецес	Iglesia de Preces
FIELDMAP_LOCATION_149	Madia Seaside Inn	メイディアの海宿	美伊蒂亚的海边旅店	美伊蒂亞的海邊旅店	Madia-Strandherberge	Auberge littorale de Madia	메이디아의 바다여관	Трактир «Мадидский берег»	Posada costera Madia
FIELDMAP_LOCATION_150	Lake Ruins	湖上廃墟群	湖上废墟群	湖上廢墟群	Seeruinen	Ruines du lac	호수 폐허군	Озерные руины	Ruinas del lago
FIELDMAP_LOCATION_151	Former Archives	かつての資料館	过去的资料馆	過去的資料館	Ehemalige Archive	Anciennes archives	과거의 자료관	Бывший архив	Antiguos archivos
FIELDMAP_LOCATION_152	Clifftop Residential Ruins	崖上宅地跡	悬崖上的住宅遗迹	崖上宅地遺跡	Ruinen einer Felsklippen-Residenz	Ruines résidentielles au sommet de la falaise	절벽 위 집터	Развалины дома на скале	Ruinas residenciales del acantilado
FIELDMAP_LOCATION_153	Road-Blocking Abandoned House	道を塞ぐ廃屋	挡住路的废屋	擋住路的廢屋	Verlassenes Haus, das die Straße versperrt	Maison abandonnée qui bloque la route	길을 가로막은 폐가	Заброшенный дом на дороге	Casa abandonada que bloquea el camino
FIELDMAP_LOCATION_154	Great Elevator	大昇降機	大型升降机	大型升降機	Großer Aufzug	Grand ascenseur	대승강기	Большой подъемник	Gran Elevador
FIELDMAP_LOCATION_155	Caligina Transport Depot	カリギナ運搬場	卡里吉拿运输场	卡里吉拿運輸場	Kaligina-Transportdepot	Dépôt de transport de Caligina	카리기나 운반장	Транспортный пункт Калигины	Estación de transportes Caligina
FIELDMAP_LOCATION_156		腐海層_08_							
FIELDMAP_LOCATION_157	Cliffside Store Ruins	断崖の商店跡	断崖的商店遗迹	斷崖的商店遺跡	Ladenruinen an einer Klippe	Ruines de boutiques à flanc de falaise	단애의 상점터	Руины магазина у скалы	Ruinas del almacén en el acantilado
FIELDMAP_LOCATION_158	Isolated General Store Ruins	果ての雑貨店跡	边境的杂货店遗迹	邊境的雜貨店遺跡	Ruinen eines entlegenen Krämerladens	Ruines isolées de bazars	최후의 잡화점터	Руины одинокого универмага	Ruinas del almacén general aislado
FIELDMAP_LOCATION_159	Ramus Radix Relay Station	ラムスラディク宿場	拉姆斯拉迪克旅店	拉姆斯拉迪克旅店	Ramusradix-Poststation	Relais de Ramus Radix	람스라디크 역참	Почтовая станция «Рамус радикс»	Intercambiador Ramus Radix
FIELDMAP_LOCATION_160	Aladissian Military Base	アラディス軍基地	阿拉迪斯军事基地	阿拉迪斯軍基地	Aladissianische Militärbasis	Base militaire aladissienne	알라디스 군사기지	Арадисская военная база	Base militar aladissiana
FIELDMAP_LOCATION_161	Partitioned Storage Structure	分断された建屋	断裂的设施	斷裂的設施	Zerteiltes Lagerhaus	Entrepôt fissuré	분단된 건물	Расколотое хранилище	Estructura de almacén dividido
FIELDMAP_LOCATION_162	Old Intersection	旧交差道路	旧十字路	舊交叉道路	Ehemalige Straßenkreuzung	Ancien carrefour	옛 교차로	Старый перекресток	Vieja intersección
FIELDMAP_LOCATION_163	Pergra Ruins	ペルグラ遺跡群	佩尔格拉遗迹群	佩爾格拉遺跡群	Pergra-Ruinen	Ruines de Pergra	페르그라 유적군	Руины Пергры	Ruinas Pergrandis
FIELDMAP_LOCATION_164	Lake Shore Stranding	湖畔座礁群	湖畔船骸堆	湖畔船骸堆	Seeufer-Strandungen	Rive du lac	호반 좌초군	Прибрежная застройка	Encalladero del lago
FIELDMAP_LOCATION_165	Serene Temple Hall	しじまの伽藍堂	寂静的伽蓝堂	寂靜的伽藍堂	Hallen der Ruhe	Nef du temple de la sérénité	고요한 가람당	Храмовый зал покоя	Salón del templo Serene
FIELDMAP_LOCATION_166		金属層_遺構10							
FIELDMAP_LOCATION_167	Grand Theater	大劇場	大剧场	大劇場	Großes Theater	Grand théâtre	대극장	Большой театр	Gran teatro
FIELDMAP_LOCATION_168	Imperial Mausoleum	皇陵	皇陵	皇陵	Kaiserliches Mausoleum	Mausolée impérial	황릉	Императорский мавзолей	Mausoleo imperial
FIELDMAP_LOCATION_169	Council Building	評議院	评议院	評議院	Beratungseinrichtung	Bâtiment du Conseil	평의원	Здание Совета	Edificio del consejo
FIELDMAP_LOCATION_170	Patrol Agency	哨戒庁	巡逻厅	巡邏廳	Patrouillenbehörde	Agence de patrouille	초계청	Патрульное учреждение	Agencia de patrulla
FIELDMAP_LOCATION_171	Judicial Office	審理庁	审理厅	審理廳	Richteramt	Palais de Justice	심리청	Здание суда	Oficina judicial
FIELDMAP_LOCATION_172	Financial Agency	金融庁	金融厅	金融廳	Finanzbehörde	Agence financière	금융청	Финансовое учреждение	Agencia financiera
FIELDMAP_LOCATION_173		王都_遺構07							
FIELDMAP_LOCATION_174		王都_遺構08							
FIELDMAP_LOCATION_175		王都_遺構09							
FIELDMAP_LOCATION_176		王都_遺構10							
FIELDMAP_LOCATION_177	Village Chief's Old House	村長の古宅	村长的旧宅	村長的舊宅	Altes Haus des Dorfältesten	Ancienne maison du chef du village	촌장의 옛집	Ветхий дом старосты деревни	Antigua casa del jefe de la aldea
FIELDMAP_LOCATION_178	Stranger's Residence	流れ者の屋敷	流浪者之屋	流浪者之屋	Residenz eines Fremden	Demeure de l'étranger	떠돌이의 저택	Жилище странника	Residencia de un extraño
FIELDMAP_LOCATION_179	Tornus Inn Remains	ターナス旅館跡	特纳斯旅馆遗址	特納斯旅館遺址	Überbleibsel der Tornusherberge	Vestiges de l'auberge de Tornus	터너스 여관터	Развалины трактира в Торнусе	Restos de la posada de Tornus
FIELDMAP_LOCATION_180	Riverhead Ruins	水源遺構	水源遗迹	水源遺跡	Ruinen an der Flussquelle	Ruines de Sourceau	수원 유적	Руины в верховье реки	Ruinas de Riverhead
FIELDMAP_LOCATION_181		サブマップ_遺構05							
FIELDMAP_LOCATION_182		サブマップ_遺構06							
FIELDMAP_LOCATION_183		サブマップ_遺構07							
FIELDMAP_LOCATION_184		サブマップ_遺構08							
FIELDMAP_LOCATION_185		サブマップ_遺構09							
FIELDMAP_LOCATION_186		サブマップ_遺構10							
FIELDMAP_LOCATION_187		サブマップ_遺構11							
FIELDMAP_LOCATION_188		サブマップ_遺構12							
FIELDMAP_LOCATION_189		サブマップ_遺構13							
FIELDMAP_LOCATION_190		サブマップ_遺構14							
FIELDMAP_LOCATION_191		サブマップ_遺構15							
FIELDMAP_LOCATION_192		予備用_遺構01							
FIELDMAP_LOCATION_193		予備用_遺構02							
FIELDMAP_LOCATION_194		予備用_遺構03							
FIELDMAP_LOCATION_195		予備用_遺構04							
FIELDMAP_LOCATION_196		予備用_遺構05							
FIELDMAP_LOCATION_197	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_198	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_199	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_200	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_201	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_202	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_203	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_204	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_205	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_206	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_207	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_208	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_209	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_210	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_211	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_212	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_213	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_214	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_215	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_216	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
FIELDMAP_LOCATION_217	<STR0> Habitat	<STR0>の生息地	<STR0>栖息地	<STR0>棲息地	<STR0>-Lebensraum	Habitat <STR0>	<STR0>의 서식지	<STR0>: место обитания	Hábitat de <STR0>
