SkillId	text_ENG	desc_ENG	Unknown1	Numbers1	Unknown2	Power1	Values1	Power2	Values2	Number	Flag	Index	Unknown3	text_JPN	desc_JPN	text_CHS	desc_CHS	text_CHT	desc_CHT	text_KOR	desc_KOR
468866005	Mistral Bringer	Deals air damage to an enemy and boosts the critical rate of attacks it receives by {3}%.	[0, 0, 0, 1415384097]	[40, 0, 40, 350]	[2000680125, 1889538411, 0, 0, 0, 0, 0, 0]	240	[156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2976418699, 1862176439, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 1975389890, 0, 0, 0, 0, 0]	ミストラルブリンガー	敵単体に風ダメージを与え、被クリティカル率を{3}％上昇させる	北风使者	对敌方单体造成风伤害，使其所受暴击率提升{3}%。	北風使者	對敵方單體造成風傷害，並使其所受重擊率上升{3}%。	미스트랄 블링거	단일 적에게 풍 대미지를 주고 피격 크리티컬 확률을 {3}% 상승시킨다
1828021059	Mistral Bringer	Deals air damage to an enemy and boosts the critical rate of attacks it receives by {3}%.	[0, 0, 0, 1415384097]	[40, 0, 40, 350]	[2000680125, 1889538411, 0, 0, 0, 0, 0, 0]	250	[156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2976418699, 1862176439, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 45694552, 0, 0, 0, 0, 0]	ミストラルブリンガー	敵単体に風ダメージを与え、被クリティカル率を{3}％上昇させる	北风使者	对敌方单体造成风伤害，使其所受暴击率提升{3}%。	北風使者	對敵方單體造成風傷害，並使其所受重擊率上升{3}%。	미스트랄 블링거	단일 적에게 풍 대미지를 주고 피격 크리티컬 확률을 {3}% 상승시킨다
1720797019	Gale Slash	Deals air damage to an enemy. Gain AP when attacking.	[0, 0, 0, 1415384097]	[0, 0, 0, 0]	[287468868, 213988530, 0, 0, 0, 0, 0, 0]	90	[15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[1125707274, 397811959, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 1114931359, 0, 0, 0, 0, 0]	ゲイルスラッシュ	敵単体に風ダメージを与える。攻撃時、ＡＰを獲得する	强风斩击	对敌方单体造成风伤害。攻击时获得AP。	強風斬擊	對敵方單體造成風傷害。攻擊時，獲得AP。	게일 슬래시	단일 적에게 풍 대미지를 준다.공격 시 AP를 획득한다
1255044046	Gale Slash	Deals air damage to an enemy. Gain AP when attacking.	[0, 0, 0, 1415384097]	[0, 0, 0, 0]	[287468868, 213988530, 0, 0, 0, 0, 0, 0]	95	[15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[1125707274, 397811959, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 612511451, 0, 0, 0, 0, 0]	ゲイルスラッシュ	敵単体に風ダメージを与える。攻撃時、ＡＰを獲得する	强风斩击	对敌方单体造成风伤害。攻击时获得AP。	強風斬擊	對敵方單體造成風傷害。攻擊時，獲得AP。	게일 슬래시	단일 적에게 풍 대미지를 준다.공격 시 AP를 획득한다
1036600152	Gale Slash	Deals air damage to an enemy. Gain AP when attacking.	[0, 0, 0, 1415384097]	[0, 0, 0, 0]	[287468868, 213988530, 0, 0, 0, 0, 0, 0]	100	[15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[1125707274, 397811959, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 1401232973, 0, 0, 0, 0, 0]	ゲイルスラッシュ	敵単体に風ダメージを与える。攻撃時、ＡＰを獲得する	强风斩击	对敌方单体造成风伤害。攻击时获得AP。	強風斬擊	對敵方單體造成風傷害。攻擊時，獲得AP。	게일 슬래시	단일 적에게 풍 대미지를 준다.공격 시 AP를 획득한다
1548888325	Gale Slash	Deals air damage to an enemy. Gain AP when attacking.	[0, 0, 0, 1415384097]	[0, 0, 0, 0]	[287468868, 213988530, 0, 0, 0, 0, 0, 0]	105	[15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[1125707274, 397811959, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 840856594, 0, 0, 0, 0, 0]	ゲイルスラッシュ	敵単体に風ダメージを与える。攻撃時、ＡＰを獲得する	强风斩击	对敌方单体造成风伤害。攻击时获得AP。	強風斬擊	對敵方單體造成風傷害。攻擊時，獲得AP。	게일 슬래시	단일 적에게 풍 대미지를 준다.공격 시 AP를 획득한다
726997395	Gale Slash	Deals air damage to an enemy. Gain AP when attacking.	[0, 0, 0, 1415384097]	[0, 0, 0, 0]	[287468868, 213988530, 0, 0, 0, 0, 0, 0]	110	[15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[1125707274, 397811959, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 1159283848, 0, 0, 0, 0, 0]	ゲイルスラッシュ	敵単体に風ダメージを与える。攻撃時、ＡＰを獲得する	强风斩击	对敌方单体造成风伤害。攻击时获得AP。	強風斬擊	對敵方單體造成風傷害。攻擊時，獲得AP。	게일 슬래시	단일 적에게 풍 대미지를 준다.공격 시 AP를 획득한다
295073741	Wheel Wind	Deals air damage to an enemy. Gain AP when attacking and boosts own SPD by {3}%.	[0, 0, 0, 1415384097]	[0, 0, 0, 0]	[793988476, 1848715832, 0, 0, 0, 0, 0, 0]	120	[31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2073856576, 1146200495, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 1306132874, 710860272, 0, 0, 0, 0]	ホイールウィンド	敵単体に風ダメージを与える。攻撃時、ＡＰを獲得し、自身の素早さを{3}％上昇させる	轮舞之风	对敌方单体造成风伤害。攻击时获得AP，且自身敏捷提升{3}%。	輪舞之風	對敵方單體造成風傷害。攻擊時，獲得AP，並使自身敏捷上升{3}%。	휠 윈드	단일 적에게 풍 대미지를 준다.공격 시 AP를 획득하고 자신의 민첩성을 {3}% 상승시킨다
2007915134	Wheel Wind	Deals air damage to an enemy. Gain AP when attacking and boosts own SPD by {3}%.	[0, 0, 0, 1415384097]	[0, 0, 0, 0]	[793988476, 1848715832, 0, 0, 0, 0, 0, 0]	130	[31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2073856576, 1146200495, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 1601154660, 1845405504, 0, 0, 0, 0]	ホイールウィンド	敵単体に風ダメージを与える。攻撃時、ＡＰを獲得し、自身の素早さを{3}％上昇させる	轮舞之风	对敌方单体造成风伤害。攻击时获得AP，且自身敏捷提升{3}%。	輪舞之風	對敵方單體造成風傷害。攻擊時，獲得AP，並使自身敏捷上升{3}%。	휠 윈드	단일 적에게 풍 대미지를 준다.공격 시 AP를 획득하고 자신의 민첩성을 {3}% 상승시킨다
11102952	Wheel Wind	Deals air damage to an enemy. Gain AP when attacking and boosts own SPD by {3}%.	[0, 0, 0, 1415384097]	[0, 0, 0, 0]	[793988476, 1848715832, 0, 0, 0, 0, 0, 0]	140	[31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2073856576, 1146200495, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 405550847, 1352568464, 0, 0, 0, 0]	ホイールウィンド	敵単体に風ダメージを与える。攻撃時、ＡＰを獲得し、自身の素早さを{3}％上昇させる	轮舞之风	对敌方单体造成风伤害。攻击时获得AP，且自身敏捷提升{3}%。	輪舞之風	對敵方單體造成風傷害。攻擊時，獲得AP，並使自身敏捷上升{3}%。	휠 윈드	단일 적에게 풍 대미지를 준다.공격 시 AP를 획득하고 자신의 민첩성을 {3}% 상승시킨다
1630666933	Wheel Wind	Deals air damage to an enemy. Gain AP when attacking and boosts own SPD by {3}%.	[0, 0, 0, 1415384097]	[0, 0, 0, 0]	[793988476, 1848715832, 0, 0, 0, 0, 0, 0]	150	[31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2073856576, 1146200495, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 2047144376, 490843488, 0, 0, 0, 0]	ホイールウィンド	敵単体に風ダメージを与える。攻撃時、ＡＰを獲得し、自身の素早さを{3}％上昇させる	轮舞之风	对敌方单体造成风伤害。攻击时获得AP，且自身敏捷提升{3}%。	輪舞之風	對敵方單體造成風傷害。攻擊時，獲得AP，並使自身敏捷上升{3}%。	휠 윈드	단일 적에게 풍 대미지를 준다.공격 시 AP를 획득하고 자신의 민첩성을 {3}% 상승시킨다
372584483	Wheel Wind	Deals air damage to an enemy. Gain AP when attacking and boosts own SPD by {3}%.	[0, 0, 0, 1415384097]	[0, 0, 0, 0]	[793988476, 1848715832, 0, 0, 0, 0, 0, 0]	160	[31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2073856576, 1146200495, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 1028090147, 539067600, 0, 0, 0, 0]	ホイールウィンド	敵単体に風ダメージを与える。攻撃時、ＡＰを獲得し、自身の素早さを{3}％上昇させる	轮舞之风	对敌方单体造成风伤害。攻击时获得AP，且自身敏捷提升{3}%。	輪舞之風	對敵方單體造成風傷害。攻擊時，獲得AP，並使自身敏捷上升{3}%。	휠 윈드	단일 적에게 풍 대미지를 준다.공격 시 AP를 획득하고 자신의 민첩성을 {3}% 상승시킨다
2127992228	Einzelkampf	Deals air damage to an enemy. Restores remaining uses for each of your items by {3}.	[0, 0, 0, 1415384097]	[0, 0, 0, 0]	[1129596486, 950378190, 0, 0, 0, 0, 0, 0]	350	[235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	8	0	0	[2216413299, 152417165, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 732550976, 0, 0, 0, 0, 0]	アインツェルカンプ	敵単体に風ダメージを与える。自身の各アイテム残使用回数＋{3}	一骑当千	对敌方单体造成风伤害。自身各种道具的剩余使用次数+{3}。	最強一擊	對敵方單體造成風傷害，並使自身各種道具的剩餘使用次數+{3}。	아인첼 캄프	"단일 적에게 풍 대미지를 준다.
자신의 각 아이템 잔여 사용횟수＋{3}"
167850577	Einzelkampf	Deals air damage to an enemy. Restores remaining uses for each of your items by {3}.	[0, 0, 0, 1415384097]	[0, 0, 0, 0]	[1129596486, 950378190, 0, 0, 0, 0, 0, 0]	370	[235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	8	0	0	[2216413299, 152417165, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 732550976, 0, 0, 0, 0, 0]	アインツェルカンプ	敵単体に風ダメージを与える。自身の各アイテム残使用回数＋{3}	一骑当千	对敌方单体造成风伤害。自身各种道具的剩余使用次数+{3}。	最強一擊	對敵方單體造成風傷害，並使自身各種道具的剩餘使用次數+{3}。	아인첼 캄프	"단일 적에게 풍 대미지를 준다.
자신의 각 아이템 잔여 사용횟수＋{3}"
2097545927	Einzelkampf	Deals air damage to an enemy. Restores remaining uses for each of your items by {3}.	[0, 0, 0, 1415384097]	[0, 0, 0, 0]	[1129596486, 950378190, 0, 0, 0, 0, 0, 0]	380	[235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	8	0	0	[2216413299, 152417165, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 732550976, 0, 0, 0, 0, 0]	アインツェルカンプ	敵単体に風ダメージを与える。自身の各アイテム残使用回数＋{3}	一骑当千	对敌方单体造成风伤害。自身各种道具的剩余使用次数+{3}。	最強一擊	對敵方單體造成風傷害，並使自身各種道具的剩餘使用次數+{3}。	아인첼 캄프	"단일 적에게 풍 대미지를 준다.
자신의 각 아이템 잔여 사용횟수＋{3}"
480077978	Einzelkampf	Deals air damage to an enemy. Restores remaining uses for each of your items by {3}.	[0, 0, 0, 1415384097]	[0, 0, 0, 0]	[1129596486, 950378190, 0, 0, 0, 0, 0, 0]	390	[235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	8	0	0	[2216413299, 152417165, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 732550976, 0, 0, 0, 0, 0]	アインツェルカンプ	敵単体に風ダメージを与える。自身の各アイテム残使用回数＋{3}	一骑当千	对敌方单体造成风伤害。自身各种道具的剩余使用次数+{3}。	最強一擊	對敵方單體造成風傷害，並使自身各種道具的剩餘使用次數+{3}。	아인첼 캄프	"단일 적에게 풍 대미지를 준다.
자신의 각 아이템 잔여 사용횟수＋{3}"
1805277196	Einzelkampf	Deals air damage to an enemy. Restores remaining uses for each of your items by {3}.	[0, 0, 0, 1415384097]	[0, 0, 0, 0]	[1129596486, 950378190, 0, 0, 0, 0, 0, 0]	410	[235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	8	0	0	[2216413299, 152417165, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 732550976, 0, 0, 0, 0, 0]	アインツェルカンプ	敵単体に風ダメージを与える。自身の各アイテム残使用回数＋{3}	一骑当千	对敌方单体造成风伤害。自身各种道具的剩余使用次数+{3}。	最強一擊	對敵方單體造成風傷害，並使自身各種道具的剩餘使用次數+{3}。	아인첼 캄프	"단일 적에게 풍 대미지를 준다.
자신의 각 아이템 잔여 사용횟수＋{3}"
1650353671	Normal Attack	Deals physical damage to an enemy. Gain AP when attacking.	[0, 0, 0, 1415384097]	[0, 7, 5, 130]	[1883892974, 668947809, 0, 0, 0, 0, 0, 0]	70	[12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[3059748278, 1264415515, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	通常攻撃	敵単体に物理ダメージを与える。攻撃時、ＡＰを獲得する	普通攻击	对敌方单体造成物理伤害。攻击时，获得AP。	普通攻擊	對敵方單體造成物理傷害。攻擊時，獲得AP。	통상공격	단일 적에게 물리 대미지를 준다.공격 시 AP를 획득한다
78170179	Normal Attack	Deals physical damage to an enemy. Gain AP when attacking.	[0, 0, 0, 1415384097]	[0, 10, 5, 130]	[374633747, 1539207356, 0, 0, 0, 0, 0, 0]	80	[25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[2397333888, 414904899, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	通常攻撃	敵単体に物理ダメージを与える。攻撃時、ＡＰを獲得する	普通攻击	对敌方单体造成物理伤害。攻击时，获得AP。	普通攻擊	對敵方單體造成物理傷害。攻擊時，獲得AP。	통상공격	단일 적에게 물리 대미지를 준다.공격 시 AP를 획득한다
1940912341	Normal Attack	Deals physical damage to an enemy. Gain AP when attacking.	[0, 0, 0, 1415384097]	[0, 14, 5, 130]	[673535277, 961441330, 0, 0, 0, 0, 0, 0]	90	[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[949434918, 325946964, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	通常攻撃	敵単体に物理ダメージを与える。攻撃時、ＡＰを獲得する	普通攻击	对敌方单体造成物理伤害。攻击时，获得AP。	普通攻擊	對敵方單體造成物理傷害。攻擊時，獲得AP。	통상공격	단일 적에게 물리 대미지를 준다.공격 시 AP를 획득한다
1292242624	Thunder Thrust	Deals bolt damage to an enemy. Has a {6}% chance to inflict Taunt.	[0, 0, 0, 1415384097]	[10, 0, 10, 180]	[1450167788, 2016512387, 0, 0, 0, 0, 0, 0]	100	[47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[4274254399, 1445133175, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 673523137, 0, 0, 0, 0, 0]	雷鳴突	敵単体に雷ダメージを与え、{6}％の確率で挑発を付与する	雷鸣突刺	对敌方单体造成雷伤害，并有{6}%的概率赋予挑衅。	雷鳴突刺	對敵方單體造成雷傷害，並以{6}%的機率賦予挑釁。	뇌명돌	단일 적에게 뇌 대미지를 주고 {6}%의 확률로 도발을 부여한다
547346064	Thunder Thrust	Deals bolt damage to an enemy. Has a {6}% chance to inflict Taunt.	[0, 0, 0, 1415384097]	[10, 0, 10, 180]	[1450167788, 2016512387, 0, 0, 0, 0, 0, 0]	110	[47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[4274254399, 1445133175, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 673523137, 0, 0, 0, 0, 0]	雷鳴突	敵単体に雷ダメージを与え、{6}％の確率で挑発を付与する	雷鸣突刺	对敌方单体造成雷伤害，并有{6}%的概率赋予挑衅。	雷鳴突刺	對敵方單體造成雷傷害，並以{6}%的機率賦予挑釁。	뇌명돌	단일 적에게 뇌 대미지를 주고 {6}%의 확률로 도발을 부여한다
1469638150	Thunder Thrust	Deals bolt damage to an enemy. Has a {6}% chance to inflict Taunt.	[0, 0, 0, 1415384097]	[10, 0, 10, 180]	[1450167788, 2016512387, 0, 0, 0, 0, 0, 0]	120	[47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[4274254399, 1445133175, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 1322486661, 0, 0, 0, 0, 0]	雷鳴突	敵単体に雷ダメージを与え、{6}％の確率で挑発を付与する	雷鸣突刺	对敌方单体造成雷伤害，并有{6}%的概率赋予挑衅。	雷鳴突刺	對敵方單體造成雷傷害，並以{6}%的機率賦予挑釁。	뇌명돌	단일 적에게 뇌 대미지를 주고 {6}%의 확률로 도발을 부여한다
906202203	Thunder Thrust	Deals bolt damage to an enemy. Has a {6}% chance to inflict Taunt.	[0, 0, 0, 1415384097]	[10, 0, 10, 180]	[1450167788, 2016512387, 0, 0, 0, 0, 0, 0]	130	[47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[4274254399, 1445133175, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 1322486661, 0, 0, 0, 0, 0]	雷鳴突	敵単体に雷ダメージを与え、{6}％の確率で挑発を付与する	雷鸣突刺	对敌方单体造成雷伤害，并有{6}%的概率赋予挑衅。	雷鳴突刺	對敵方單體造成雷傷害，並以{6}%的機率賦予挑釁。	뇌명돌	단일 적에게 뇌 대미지를 주고 {6}%의 확률로 도발을 부여한다
1090829517	Thunder Thrust	Deals bolt damage to an enemy. Has a {6}% chance to inflict Taunt.	[0, 0, 0, 1415384097]	[10, 0, 10, 180]	[1450167788, 2016512387, 0, 0, 0, 0, 0, 0]	140	[47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	0	[4274254399, 1445133175, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 970242835, 0, 0, 0, 0, 0]	雷鳴突	敵単体に雷ダメージを与え、{6}％の確率で挑発を付与する	雷鸣突刺	对敌方单体造成雷伤害，并有{6}%的概率赋予挑衅。	雷鳴突刺	對敵方單體造成雷傷害，並以{6}%的機率賦予挑釁。	뇌명돌	단일 적에게 뇌 대미지를 주고 {6}%의 확률로 도발을 부여한다
