ItemId	Index	text_ENG	Category1	Category2	Category3	Category4	Color1	Color2	Color3	Color4	Color5	Color6	Color7	Color8	Color9	Color10	Color11	Color12	PossiblyBasePrice	Flag4	FlavorText
385805320	23	Indignant Scream	(Plants)	(Spices)			Red	Purple	Red	Yellow	Blue	Purple	Green	Purple	Yellow	Red	Purple	Yellow	52	1	"{'flavor1': {'text_ENG': ""It's as spicy as it is red."", 'text_JPN': '「真っ赤な見た目通りとんでもなく辛いんだ」', 'text_CHT': '「這素材跟它紅通通的外表一樣，非常辣喔。」', 'text_CHS': '“这东西跟它红通通的外表一样，辣到爆炸。”', 'text_KOR': '「색이 새빨간 만큼 엄청나게 매워」'}, 'char1': 'Heiter', 'flavor2': {'text_ENG': 'I licked some of the powder the other day, and my face turned about the same shade.', 'text_JPN': '「この間すりつぶした粉ちょっと舐めてたけど、\n\u3000これと同じぐらい顔真っ赤になってたもんね」', 'text_CHT': '「你上次嘗了一點點它磨成的粉，\n\u3000結果臉就變得跟它一樣紅通通的呢。」', 'text_CHS': '“我还记得你上次就尝了一点点用它磨成的粉，\n\u3000结果脸就变得跟它一样红了。”', 'text_KOR': '「저번에 갈아서 가루를 살짝 핥았는데,\n 얼굴이 이것처럼 새빨개졌지」'}, 'char2': 'Rias', 'flavor3': {'text_ENG': 'I thought you were going to lose your tongue ...', 'text_JPN': '「舌が無くなってしまったかと思ったよ……」', 'text_CHT': '「我還想說舌頭是不是沒救了……」', 'text_CHS': '“当时我还以为自己的舌头要辣没了……”', 'text_KOR': '「혀가 빠지는 줄 알았어…」'}, 'char3': 'Heiter'}"
1864267219	24	Forest Sage	(Plants)	(Elixirs)			Green	Red	Red	Green	Blue	Green	Green	Yellow	Yellow	Blue	Purple	Yellow	58	1	"{'flavor1': {'text_ENG': 'From the leaves to the roots, every part can be used for medicine.', 'text_JPN': '「これは葉っぱから根っこまで\n\u3000どこを取っても薬になるんだよ」', 'text_CHT': '「這植物從葉子到根部都能入藥喔。」', 'text_CHS': '“这种植物从叶子到根部都能入药。”', 'text_KOR': '「이건 잎사귀부터 뿌리까지\n 전부 약으로 쓸 수 있어」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': 'It really lives up to the name of sage ...', 'text_JPN': '「賢人を名乗るだけあって偉大な草なんだね」', 'text_CHT': '「不愧叫智草，真是太偉大了。」', 'text_CHS': '“不愧叫智草，真是太伟大了。”', 'text_KOR': '「현자라고 불릴 만한 위대한 풀이구나」'}, 'char2': 'Vayne', 'flavor3': {'text_ENG': ""I'll have to be gentle when I brew it ..."", 'text_JPN': '「煎じる時も丁重に扱おう……」', 'text_CHT': '「我會帶著恭敬的心煎藥的……」', 'text_CHS': '“煎药的时候我可要小心处理它……”', 'text_KOR': '「달일 때도 정중하게 다루자…」'}, 'char3': 'Rias'}"
2056789704	20	Manaphoria	(Plants)	(Magical)			Yellow	Purple	Red	Blue	Blue	Green	Green	Purple	Yellow	Green	Purple	Red	63	1	{'flavor1': {'text_ENG': 'I can feel some intense lifeforce from this. This must be a precious flower.', 'text_JPN': '「とんでもない生命力を感じる……\n\u3000きっとすごく貴重な花なんだね」', 'text_CHT': '「它散發出驚人的生命力……\n\u3000這一定是很珍貴的花吧。」', 'text_CHS': '“它让我感受到了惊人的生命力……\n\u3000我想这种花一定很珍贵。”', 'text_KOR': '「엄청난 생명력이 느껴져…\n 분명 굉장히 귀중한 꽃일 거야」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': 'Precious, but all that lifeforce made it glow, so it was easy to find.', 'text_JPN': '「貴重だけど生命力が強すぎて若干光ってたから\n\u3000見つけるのは簡単だったな」', 'text_CHT': '「珍貴是珍貴，但它生機勃勃到有些閃閃發光，\n\u3000所以一下就被人發現了。」', 'text_CHS': '“珍贵是珍贵，但你看它生机勃勃到有些发光，\n\u3000所以一下就被我们发现了。”', 'text_KOR': '「귀중하지만 생명력이 너무 강해서\n 희미하게 빛이 나 찾기 쉬웠지」'}, 'char2': 'Slade'}
815574210	25	Endangered Herb	(Plants)	(Flowers)	(Medicinal)	(Poisons)	Red	Green	Red	Yellow	Blue	Purple	Green	Purple	Yellow	Purple	Purple	Red	86	1	"{'flavor1': {'text_ENG': ""It's endangered, so is it really okay for us to pick it?"", 'text_JPN': '「絶滅寸前なのに採ってきていいんですか？」', 'text_CHT': '「這種藥草都瀕臨絕種了，真的可以採嗎？」', 'text_CHS': '“这种药草都快要灭绝了，我们真的可以采吗？”', 'text_KOR': '「멸종 직전인데 따 와도 괜찮은가요?」'}, 'char1': 'Shallistera', 'flavor2': {'text_ENG': ""We've had some success growing more lately. But it's still rare, of course."", 'text_JPN': '「今は栽培に成功して数が増えてるみたいだよ。\n\u3000珍しいことに変わりはないけどね」', 'text_CHT': '「它好像已經培育成功，不像以前那麼少見了，\n\u3000只是一樣很珍貴啦。」', 'text_CHS': '“我记得它已经培育成功，不像以前那么少见了。\n\u3000当然，在人们眼里它还是很珍贵的。”', 'text_KOR': '「지금은 재배에 성공해서 개체 수가\n 늘었대. 희귀한 건 변함없지만 말이야」'}, 'char2': 'Rias'}"
400222564	26	Frost-Speckled Wood	(Plants)	(Medicinal)	(Threads)		Purple	Yellow	Red	Yellow	Blue	Green	Green	Red	Yellow	Blue	Purple	Red	58	1	"{'flavor1': {'text_ENG': ""I'm so glad you were able to find it in the end!"", 'text_JPN': '「ちゃんと見つけられて良かったね！」', 'text_CHT': '「幸好有順利找到！」', 'text_CHS': '“太好了，我们终于找到它了！”', 'text_KOR': '「잘 찾아서 다행이네!」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': ""I couldn't have done it without you guys! Thanks a bunch!"", 'text_JPN': '「あんたたちのおかげね。ありがとう！」', 'text_CHT': '「都是多虧大家的幫忙，謝謝！」', 'text_CHS': '“多亏有你们帮忙，谢谢大家！”', 'text_KOR': '「당신들 덕분이야. 고마워!」'}, 'char2': 'Wilbell', 'flavor3': {'text_ENG': ""Apparently, the leaves rot when the frost melts, so we'll have to store this somewhere cool."", 'text_JPN': '「霜が解けると葉が腐っちゃうみたいだから、\n\u3000冷たい場所で保存しておかなくちゃな」', 'text_CHT': '「要是上頭的霜融化了，葉子好像就會腐爛。\n\u3000我們得找個低溫的地方收好才行呢。」', 'text_CHS': '“要是上头的霜融化了，叶子好像就会腐烂。\n\u3000我们得找个低温的环境把它保存好才行。”', 'text_KOR': '「서리가 녹으면 잎이 썩는다고 하니까\n 차가운 곳에 잘 보관해둬야지」'}, 'char3': 'Slade'}"
183895365	27	Uni	(Uni)	(Edibles)			Blue	Purple	Red	Purple	Blue	Purple	Green	Purple	Yellow	Purple	Purple	Green	13	1	"{'flavor1': {'text_ENG': 'Uni, huh. People used to eat them, but I guess you just throw them nowadays.', 'text_JPN': '「うにかぁ。昔は食べたりすることもあったけど\n\u3000今じゃ完全に敵に投げるものだね」', 'text_CHT': '「海膽啊，以前偶爾會吃一下，\n\u3000但現在都拿來攻擊敵人了。」', 'text_CHS': '“海胆这东西以前我还吃过几次，\n\u3000没想到现在都拿它来攻击敌人了。”', 'text_KOR': '「성게인가. 옛날에는 먹기도 했지만\n 지금은 완전히 적한테 던지는 용이지」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': ""They're just the right size for throwing, so they're easy to use in a fight."", 'text_JPN': '「大きさもちょうど投げやすいし、\n\u3000激しい戦いの中でも扱いやすいんだよな」', 'text_CHT': '「畢竟牠大小適中，不費吹灰之力就能投擲，\n\u3000激戰時也非常好用。」', 'text_CHS': '“毕竟海胆的大小很适合用来投掷，\n\u3000乱战的时候也非常好用。”', 'text_KOR': '「크기도 딱 던지기 좋고, 격전 속에서도\n 사용하기 편하니 말이야」'}, 'char2': 'Slade'}"
962577040	28	Frost Uni	(Uni)	(Water)			Purple	Yellow	Red	Purple	Blue	Purple	Green	Yellow	Yellow	Purple	Purple	Green	24	1	"{'flavor1': {'text_ENG': ""If this was hiding in the snow, I'd definitely step on it ..."", 'text_JPN': '「このうに、雪の中に落ちてたりしたら\n\u3000全然気づかないで踏んじゃうね……」', 'text_CHT': '「這個海膽要是掉在雪裡，\n\u3000我們只會直接踩下去，根本不會注意到吧……」', 'text_CHS': '“这个海胆要是掉在雪里，\n\u3000我们会毫无防备地一脚踩下去吧……”', 'text_KOR': '「이 성게, 눈 속에 떨어져 있으면\n 떨어져 있는 줄 모르고 밟는단 말이지…」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': ""Careful, or you'll be leaving a trail of red footprints."", 'text_JPN': '「気を付けないと雪の上に\n\u3000真っ赤な足跡つけることになりそうだ」', 'text_CHT': '「不小心一點的話，\n\u3000恐怕會在雪上留下鮮紅的血腳印。」', 'text_CHS': '“不小心一点的话，\n\u3000恐怕会在雪上留下鲜红的血脚印。”', 'text_KOR': '「조심하지 않으면 눈 위에\n 시뻘건 발자국이 남게 될 것 같군」'}, 'char2': 'Slade'}"
494157157	29	Demon Uni	(Uni)				Blue	Red	Red	Yellow	Blue	Purple	Green	Yellow	Yellow	Green	Purple	Red	39	1	"{'flavor1': {'text_ENG': 'These spikes ...', 'text_JPN': '「すごい角だ……」', 'text_CHT': '「好大的角……」', 'text_CHS': '“好大的角……”', 'text_KOR': '「뿔이 엄청나군…」'}, 'char1': 'Slade', 'flavor2': {'text_ENG': ""That spiky shape ... You can feel the Uni's anger."", 'text_JPN': '「このとげとげしい形……\n\u3000うにたちの怒りのようなものを感じるね……」', 'text_CHT': '「這尖尖的造型……\n\u3000好像能感覺到海膽們的怒氣……」', 'text_CHS': '“这尖尖的造型……\n\u3000好像能感觉到海胆们的愤怒呢……”', 'text_KOR': '「이 뾰족한 모양…\n 성게들이 분노한 것처럼 느껴져…」'}, 'char2': 'Rias', 'flavor3': {'text_ENG': ""It's their grudge over being thrown ..."", 'text_JPN': '「今まで投げられたうにの怨念でしょうか……」', 'text_CHT': '「我們投擲過不少海膽，是不是牠們的怨念……」', 'text_CHS': '“我们投掷过不少海胆，是不是它们的怨念……”', 'text_KOR': '「지금까지 던졌던 성게들의 원념일까요…」'}, 'char3': 'Elie'}"
1522739099	30	Steam Uni	(Uni)	(Gunpowder)			Yellow	Blue	Red	Green	Blue	Green	Green	Red	Yellow	Green	Purple	Red	50	1	{'flavor1': {'text_ENG': 'Ow, hot!', 'text_JPN': '「あちちっ」', 'text_CHT': '「好燙！」', 'text_CHS': '“好烫！”', 'text_KOR': '「앗, 뜨거워」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': 'Are you okay? You have to be on guard for both the steam and the spikes.', 'text_JPN': '「大丈夫？触るときは湯気にも棘にも\n\u3000気を付けないとだめだよ」', 'text_CHT': '「沒事吧？碰的時候要小心\n\u3000牠的蒸氣跟棘刺啊。」', 'text_CHS': '“没事吧？\n\u3000拿的时候要小心它的蒸气跟棘刺啊。”', 'text_KOR': '「괜찮아? 만질 때는\n 김이랑 가시에도 조심해야 해」'}, 'char2': 'Ryza', 'flavor3': {'text_ENG': 'What a fearsome Uni ...', 'text_JPN': '「なかなか手強いうにだね……」', 'text_CHT': '「這海膽還真難搞……」', 'text_CHS': '“这海胆还真难搞……”', 'text_KOR': '「꽤 만만치 않은 성게구나…」'}, 'char3': 'Rias'}
1112982328	31	Emperor Uni	(Uni)	(Elixirs)			Blue	Green	Red	Yellow	Blue	Green	Green	Blue	Yellow	Red	Purple	Yellow	63	1	"{'flavor1': {'text_ENG': ""If it's an emperor, it must taste better than the normal kind, right?"", 'text_JPN': '「王様なら\n\u3000身も普通のうによりも美味しいんじゃない？」', 'text_CHT': '「既然都稱王了，\n\u3000應該比一般海膽還要好吃吧？」', 'text_CHS': '“既然都称王了，\n\u3000应该比一般海胆口感要好一些吧？”', 'text_KOR': '「왕이라면 살도 일반 성게보다\n 더 맛있지 않을까?」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': 'The spikes are royalty-grade too. Please be careful with them.', 'text_JPN': '「棘の鋭さも王様級だから、\n\u3000触るときは十分気を付けてくださいね」', 'text_CHT': '「牠的棘刺也是名副其實地鋒利，\n\u3000碰的時候千萬要小心喔。」', 'text_CHS': '“这种海胆的棘刺也是出了奇的锋利，\n\u3000拿的时候千万要小心。”', 'text_KOR': '「가시의 날카로움도 왕급이니까\n 만질 때는 충분히 조심해주세요」'}, 'char2': 'Meruru'}"
1489882358	32	Gold Uni	(Uni)	(Gunpowder)			Yellow	Blue	Red	Purple	Blue	Yellow	Green	Blue	Yellow	Purple	Purple	Yellow	81	1	{'flavor1': {'text_ENG': 'Holding something golden is supposed to make you luckier.', 'text_JPN': '「金色のものを持ってると運が良くなるんだよ」', 'text_CHT': '「金色的東西會帶來好運喔。」', 'text_CHS': '“金色的东西是可以带来好运的。”', 'text_KOR': '「금빛 물건을 들고 있으면 운이 좋아진대」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': 'Even so, carrying a Gold Uni around is a bit much ...', 'text_JPN': '「だからって黄金うにを持ち歩かなくても……」', 'text_CHT': '「那也用不著隨身攜帶黃金海膽吧……」', 'text_CHS': '“那你也用不着天天都揣着一只黄金海胆吧……”', 'text_KOR': '「그렇다 해도 그걸 들고 다니지 않아도…」'}, 'char2': 'Klaudia', 'flavor3': {'text_ENG': 'I thought I could use it as a weapon in a pinch, but I guess it does stand out ...', 'text_JPN': '「いざというときには武器にも使えると\n\u3000思ったんだけどやっぱり変かぁ」', 'text_CHT': '「我想說緊急時可以拿牠當武器，\n\u3000會很怪嗎？」', 'text_CHS': '“我原本是想把这东西当防身武器……\n\u3000其实挺奇怪的吧？”', 'text_KOR': '「여차할 때 무기로도 쓸 수 있다고\n 생각했는데 역시 이상한가」'}, 'char3': 'Rias'}
1710859907	33	Blue Clover	(Flowers)	(Plants)			Red	Purple	Red	Green	Blue	Green	Green	Purple	Yellow	Blue	Purple	Blue	6	1	"{'flavor1': {'text_ENG': 'Such a cute and tiny flower.', 'text_JPN': '「ちっちゃくてかわいい花ねぇ」', 'text_CHT': '「好可愛的小花。」', 'text_CHS': '“好可爱的花呀。”', 'text_KOR': '「작고 귀여운 꽃이구나」'}, 'char1': 'Wilbell', 'flavor2': {'text_ENG': 'The leaves have a unique shape.', 'text_JPN': '「葉っぱの形も独特だな」', 'text_CHT': '「葉子的形狀也很特別耶。」', 'text_CHS': '“叶子的形状也很特别呢。”', 'text_KOR': '「잎 모양도 특이하군」'}, 'char2': 'Raze', 'flavor3': {'text_ENG': 'You can use the number of leaves to predict your fortune.', 'text_JPN': '「その葉っぱの枚数で運勢が占えるんだよ」', 'text_CHT': '「看它的葉子數量可以占卜運勢喔。」', 'text_CHS': '“用它的叶子还能占卜运势哦。”', 'text_KOR': '「그 잎의 장 수로 운세를 점칠 수 있어」'}, 'char3': 'Slade', 'flavor4': {'text_ENG': ""Today's fortune is ... I'll pretend I didn't see that."", 'text_JPN': '「今日の運勢は……見なかったことにしよう」', 'text_CHT': '「今天的運勢是……當作沒看到好了。」', 'text_CHS': '“今天的运气怎么样呢……好吧，我什么都没看见。”', 'text_KOR': '「오늘의 운세는… 안 본 걸로 하자」'}, 'char4': 'Rias'}"
2089940276	34	Princess Grass	(Flowers)	(Plants)			Green	Yellow	Red	Blue	Blue	Yellow	Green	Purple	Yellow	Purple	Purple	Green	8	1	"{'flavor1': {'text_ENG': 'These flowers are a common motif for accessories.', 'text_JPN': '「この花、よく装飾品とかの\n\u3000モチーフになってるよな」', 'text_CHT': '「很多裝飾品都設計成\n\u3000這種花的造型對吧。」', 'text_CHS': '“是不是很多装饰品的造型\n\u3000都是按照这种花来设计的？”', 'text_KOR': '「이 꽃은 자주 장식품 같은 물건의\n 모티프로 자주 쓰이지」'}, 'char1': 'Slade', 'flavor2': {'text_ENG': ""They're pretty, after all. That kind of look is popular with women."", 'text_JPN': '「綺麗な花だからね。この花のモチーフは\n\u3000女の人にすごい人気があるんだよ」', 'text_CHT': '「因為它很漂亮嘛，\n\u3000這種花的造型很受女生歡迎喔。」', 'text_CHS': '“是啊，因为它很漂亮嘛。\n\u3000这种花的造型可受女生欢迎了。”', 'text_KOR': '「예쁘니까 말이야. 이 꽃의 모티프는\n 여자들한테 인기가 많아」'}, 'char2': 'Rias'}"
